code,carac,description,month,year,value_uss,quantity_kg
30342,export,Frozen yellowfin tunas Thunnus albacares,3,2016,358,145
30389,export,"Other fish, excluding livers and roes",3,2016,324640,56887
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",3,2016,1230885,38053
30389,export,"Other fish, excluding livers and roes",3,2016,469592,97650
30389,export,"Other fish, excluding livers and roes",3,2016,176448,105505
30382,export,"Skates (Rajidae), frozen",3,2016,793600,271434
30571,export,Shark fins,3,2016,91020,3220
30474,export,"Fillets of hake and abrotea, frozen",3,2016,3687,1000
30119,export,Other live ornamental fish,3,2016,44456,460
30461,export,"Fillets of tilapias (oreochromis spp.), frozen",3,2016,37008,5747
30489,export,"Other fish fillets, frozen",3,2016,169687,20843
30289,export,"Other fish, excluding livers and roes",3,2016,587,150
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",3,2016,535360,71807
30489,export,"Other fish fillets, frozen",3,2016,7440,563
30289,export,"Other fish, excluding livers and roes",3,2016,377,57
30244,export,"Mackerel, fresh or chilled",3,2016,472,71
30614,export,"Frozen crabs, whether in shell or not, incl. crabs in shell, cooked by steaming or by boiling in water",3,2016,117926,19988
30389,export,"Other fish, excluding livers and roes",3,2016,91229,18144
30389,export,"Other fish, excluding livers and roes",2,2016,1861771,488453
30572,export,"Heads, tails, and swim bladders of fish",2,2016,972400,34583
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,2,2016,554855,73723
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",2,2016,1097430,138401
30289,export,"Other fish, excluding livers and roes",2,2016,349521,82665
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",2,2016,451525,58250
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",2,2016,395787,66455
30111,export,Freshwater ornamental fish,2,2016,495240,5146
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,2,2016,124150,15989
30389,export,"Other fish, excluding livers and roes",2,2016,250355,96034
30489,export,"Other fish fillets, frozen",2,2016,37682,4219
30357,export,"Swordfish (xiphias galdius), frozen",2,2016,166713,35694
30389,export,"Other fish, excluding livers and roes",2,2016,705686,437563
30389,export,"Other fish, excluding livers and roes",2,2016,202618,35250
30389,export,"Other fish, excluding livers and roes",2,2016,468244,84923
30571,export,Shark fins,2,2016,36317,1222
30462,export,"Catfish fillet(Pangasius spp., Silurus spp., Clarias spp.,Ictalurus spp.), frozen",2,2016,56479,15313
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",2,2016,392377,55246
30119,export,Other live ornamental fish,2,2016,23600,225
30289,export,"Other fish, excluding livers and roes",2,2016,2015,500
30489,export,"Other fish fillets, frozen",2,2016,568,45
30520,export,"Fish livers and roes, dried, smoked, salted or in brine",2,2016,5950,80
30572,export,"Heads, tails, and swim bladders of fish",1,2016,1565059,42252
30389,export,"Other fish, excluding livers and roes",1,2016,1956307,560107
30389,export,"Other fish, excluding livers and roes",1,2016,594828,97393
30389,export,"Other fish, excluding livers and roes",1,2016,367244,113646
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",1,2016,304838,47375
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,1,2016,383856,48470
30111,export,Freshwater ornamental fish,1,2016,718298,6527
30289,export,"Other fish, excluding livers and roes",1,2016,300742,75830
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",1,2016,471709,58180
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",1,2016,629358,117439
30382,export,"Skates (Rajidae), frozen",1,2016,5256,2540
30342,export,Frozen yellowfin tunas Thunnus albacares,1,2016,43407,27300
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",1,2016,168677,9400
30389,export,"Other fish, excluding livers and roes",1,2016,408763,242150
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,1,2016,126602,16333
30389,export,"Other fish, excluding livers and roes",1,2016,300207,59730
30499,export,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",1,2016,6705,531
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",1,2016,495812,63740
30324,export,"Catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)",1,2016,105610,21583
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",1,2016,526849,15944
30119,export,Other live ornamental fish,1,2016,14849,181
30489,export,"Other fish fillets, frozen",1,2016,215722,24743
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",12,2016,3878124,112551
30389,export,"Other fish, excluding livers and roes",12,2016,2760091,470246
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",12,2016,2075587,117472
30389,export,"Other fish, excluding livers and roes",12,2016,1759779,566501
30572,export,"Heads, tails, and swim bladders of fish",12,2016,1268053,51583
30389,export,"Other fish, excluding livers and roes",12,2016,76982,28312
30343,export,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,12,2016,1140409,658620
30111,export,Freshwater ornamental fish,12,2016,597963,5038
30389,export,"Other fish, excluding livers and roes",12,2016,736848,124754
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",12,2016,1395864,180705
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",12,2016,540320,87729
30389,export,"Other fish, excluding livers and roes",12,2016,675432,447044
30289,export,"Other fish, excluding livers and roes",12,2016,468627,104596
30489,export,"Other fish fillets, frozen",12,2016,242405,26725
30342,export,Frozen yellowfin tunas Thunnus albacares,12,2016,691563,305257
30382,export,"Skates (Rajidae), frozen",12,2016,527555,184506
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",12,2016,525830,71065
30617,export,"Other shrimps and prawns, frozen",12,2016,445061,38394
30357,export,"Swordfish (xiphias galdius), frozen",12,2016,192381,40727
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,12,2016,387164,56140
30484,export,"Fillets of swordfish (Xiphias gladius), frozen",12,2016,81374,7925
30571,export,Shark fins,12,2016,69286,1829
30271,export,"Tilapia (Oreochromis spp.), Fresh or chilled",12,2016,15662,4222
30489,export,"Other fish fillets, frozen",12,2016,167965,14010
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,12,2016,61988,9310
30344,export,Frozen bigeye tunas Thunnus obesus,12,2016,9797,3908
30119,export,Other live ornamental fish,12,2016,32791,332
30499,export,"Frozen fish meat whether or not minced (excl. swordfish, toothfish and fillets)",12,2016,50903,7972
30489,export,"Other fish fillets, frozen",12,2016,7622,536
30454,export,"Fillets of swordfish (xyphias gladius),fresh or chilled",12,2016,3978,650
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",12,2016,122155,21281
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",11,2016,2030477,60133
30389,export,"Other fish, excluding livers and roes",11,2016,1907001,318610
30389,export,"Other fish, excluding livers and roes",11,2016,1173572,421448
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",11,2016,2650091,147069
30389,export,"Other fish, excluding livers and roes",11,2016,555324,196382
30572,export,"Heads, tails, and swim bladders of fish",11,2016,1639789,48815
30343,export,Frozen skipjack or stripe-bellied bonito Euthynnus -Katsuwonus- pelamis,11,2016,327375,190890
30342,export,Frozen yellowfin tunas Thunnus albacares,11,2016,103472,42066
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",11,2016,523172,91820
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,11,2016,421401,58727
30111,export,Freshwater ornamental fish,11,2016,514570,4758
30289,export,"Other fish, excluding livers and roes",11,2016,391924,83198
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",11,2016,1843517,231271
30382,export,"Skates (Rajidae), frozen",11,2016,54524,18313
30389,export,"Other fish, excluding livers and roes",11,2016,368106,208041
30481,export,"Fillets of pacific, atlantic and danube salmon, frozen",11,2016,92400,24000
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",11,2016,410630,53715
30617,export,"Other shrimps and prawns, frozen",11,2016,174450,15660
30389,export,"Other fish, excluding livers and roes",11,2016,667081,117042
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,11,2016,144344,19292
30484,export,"Fillets of swordfish (Xiphias gladius), frozen",11,2016,71595,7550
30344,export,Frozen bigeye tunas Thunnus obesus,11,2016,45192,18162
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",11,2016,92170,16925
30119,export,Other live ornamental fish,11,2016,34874,390
30571,export,Shark fins,11,2016,93519,3076
30289,export,"Other fish, excluding livers and roes",11,2016,15173,6000
30489,export,"Other fish fillets, frozen",11,2016,208867,25777
30271,export,"Tilapia (Oreochromis spp.), Fresh or chilled",11,2016,14579,3736
30454,export,"Fillets of swordfish (xyphias gladius),fresh or chilled",11,2016,27845,4550
30489,export,"Other fish fillets, frozen",11,2016,15080,1056
30489,export,"Other fish fillets, frozen",11,2016,139515,10901
30289,export,"Other fish, excluding livers and roes",11,2016,1286,250
30520,export,"Fish livers and roes, dried, smoked, salted or in brine",11,2016,6081,68
30719,export,Other live oysters,11,2016,98,20
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",10,2016,3967679,121726
30389,export,"Other fish, excluding livers and roes",10,2016,2388023,396568
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",10,2016,4185145,222460
30389,export,"Other fish, excluding livers and roes",10,2016,646412,324536
30389,export,"Other fish, excluding livers and roes",10,2016,1534100,527560
30572,export,"Heads, tails, and swim bladders of fish",10,2016,1630395,35815
30289,export,"Other fish, excluding livers and roes",10,2016,508376,101134
30111,export,Freshwater ornamental fish,10,2016,523924,4170
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",10,2016,445234,80286
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",10,2016,505701,67184
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",10,2016,2052037,251713
30389,export,"Other fish, excluding livers and roes",10,2016,616394,103748
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,10,2016,427000,51991
30617,export,"Other shrimps and prawns, frozen",10,2016,469099,44564
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,10,2016,185774,24350
30382,export,"Skates (Rajidae), frozen",10,2016,205400,70650
30571,export,Shark fins,10,2016,46968,1174
30484,export,"Fillets of swordfish (Xiphias gladius), frozen",10,2016,210436,21010
30353,export,"Sardines, frozen",10,2016,1900,1500
30389,export,"Other fish, excluding livers and roes",10,2016,340954,232721
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",10,2016,90230,12960
30489,export,"Other fish fillets, frozen",10,2016,103208,7975
30119,export,Other live ornamental fish,10,2016,30888,402
30489,export,"Other fish fillets, frozen",10,2016,72526,8559
30271,export,"Tilapia (Oreochromis spp.), Fresh or chilled",10,2016,16737,4267
30489,export,"Other fish fillets, frozen",10,2016,6890,482
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",9,2016,4362843,138543
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",9,2016,4525793,238580
30389,export,"Other fish, excluding livers and roes",9,2016,3020808,512795
30389,export,"Other fish, excluding livers and roes",9,2016,1244447,479985
30572,export,"Heads, tails, and swim bladders of fish",9,2016,1811463,36660
30389,export,"Other fish, excluding livers and roes",9,2016,359002,161580
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",9,2016,1978113,209413
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",9,2016,489398,84776
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",9,2016,578647,76903
30617,export,"Other shrimps and prawns, frozen",9,2016,371274,31214
30234,export,Fresh or chilled bigeye tunas Thunnus obesus,9,2016,557538,65939
30111,export,Freshwater ornamental fish,9,2016,409965,4509
30289,export,"Other fish, excluding livers and roes",9,2016,391741,81772
30389,export,"Other fish, excluding livers and roes",9,2016,516331,237013
30389,export,"Other fish, excluding livers and roes",9,2016,565945,111912
30489,export,"Other fish fillets, frozen",9,2016,270024,23641
30232,export,Fresh or chilled yellowfin tunas Thunnus albacares,9,2016,242524,30533
30382,export,"Skates (Rajidae), frozen",9,2016,109756,41260
30571,export,Shark fins,9,2016,54240,1432
30454,export,"Fillets of swordfish (xyphias gladius),fresh or chilled",9,2016,32975,5388
30339,export,"Frozen flat fish Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae (excl. halibut, plaice and sole)",9,2016,30203,15820
30119,export,Other live ornamental fish,9,2016,24615,367
30489,export,"Other fish fillets, frozen",9,2016,6240,437
30489,export,"Other fish fillets, frozen",9,2016,148959,14380
30239,export,"Fresh or chilled tunas of the genus Thunnus (excl. Thunnus alalunga, Thunnus albacares, Thunnus obesus, Thunnus thynnus and Thunnus maccoyii)",9,2016,105760,18887
30520,export,"Fish livers and roes, dried, smoked, salted or in brine",9,2016,8016,80
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",8,2016,4609162,152254
30611,export,"Rock lobster and other sea crawfish (Palinurus spp, Panulir spp, Jasus spp)",8,2016,4314761,221600
30389,export,"Other fish, excluding livers and roes",8,2016,1388806,542120
30389,export,"Other fish, excluding livers and roes",8,2016,2770535,476284
30572,export,"Heads, tails, and swim bladders of fish",8,2016,1725705,49591
30389,export,"Other fish, excluding livers and roes",8,2016,305664,165073
30259,export,"Other fish of families Bregmacerotidae, Gadidae, etc..",8,2016,1001878,116662
30389,export,"Other fish, excluding livers and roes",8,2016,635691,118962
30247,export,"Swordfish (Xiphias gladius), fresh or chilled",8,2016,642230,109172
30111,export,Freshwater ornamental fish,8,2016,453973,4569
30289,export,"Other fish, excluding livers and roes",8,2016,447083,99002
30342,export,Frozen yellowfin tunas Thunnus albacares,8,2016,52088,27560
30431,export,"files de tilapias (frescos, refrigerados ou conelados)",8,2016,623608,84788
