year,month,taxa,species_portuguese,species_english,species_sci,production_kg,value_rs
2014,3,Peixe Cartilaginoso,Machote,Spinner Shark,NA,1848,17679
2014,3,Peixe Cartilaginoso,Mangona,Mangona,NA,107,749
2014,3,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,1764,1610.84
2014,3,Peixe Cartilaginoso,Raia-emplastro-castelnaui,Ray,NA,350,350
2014,3,Peixe Cartilaginoso,Raia-manteiga,Raia-manteiga,NA,120,120
2014,3,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,4745.2,5818.84
2014,3,Peixe Cartilaginoso,Tintureira,Blue shark,Prionace glauca,2,0
2014,3,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,74,558.69
2014,3,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,11434.3,19620.23
2014,3,Peixe Ósseo,Acará,Acará,NA,4.5,0
2014,3,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,182,272.9
2014,3,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,66.2,430.7
2014,3,Peixe Ósseo,Agulhão-vela,Atlantic sailfish,Istiophorus albicans,26,234
2014,3,Peixe Ósseo,Albacora-de-laje,Albacore,Thunnus albacares,12.5,125
2014,3,Peixe Ósseo,Atuns agrupados,Tuna,NA,40,600
2014,3,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,79,451.5
2014,3,Peixe Ósseo,Badejo-mira,Comb grouper,Mycteroperca rubra,19,107.75
2014,3,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,2470.4,7262.93
2014,3,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,22,0
2014,3,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,177,402.25
2014,3,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,27154.1,144352.75
2014,3,Peixe Ósseo,Baiacú,trunkfish,NA,37.5,125.88
2014,3,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,274,772.68
2014,3,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,54166.04,116362.99
2014,3,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,3318,9514.4
2014,3,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,788,1960
2014,3,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,119,288.5
2014,3,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,547,1131
2014,3,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,209.4,2081.5
2014,3,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,18864.5,33854.5
2014,3,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,7.2,123.6
2014,3,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,18454.9,150554.45
2014,3,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,969.2,2169.5
2014,3,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,249.2,1430.45
2014,3,Peixe Ósseo,Caratinga,Mojarra,NA,387.5,2726.25
2014,3,Peixe Ósseo,Carpa,Common carp,Cyprinus carpio,2.5,0
2014,3,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,792.5,3970.5
2014,3,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,6885.9,16596.5
2014,3,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,1879.5,30029.32
2014,3,Peixe Ósseo,Cavalinha,American mackerel,Scomber japonicus,44600,71860
2014,3,Peixe Ósseo,Chernes agrupados,#N/A,#N/A,79,401.5
2014,3,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,423.6,4833.25
2014,3,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,5855,52028.38
2014,3,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,189350.53,713202.05
2014,3,Peixe Ósseo,Curimbatá,Curimbatá,NA,59,0
2014,3,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,60.5,392.75
2014,3,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,4057.4,45764.48
2014,3,Peixe Ósseo,Enchova-preta,Castor oil fish,Ruvettus pretiosus,300,4950
2014,3,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,47711.87,117468.64
2014,3,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,2940,26460
2014,3,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,5681.4,14341.48
2014,3,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,176.5,1302.5
2014,3,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,1189.5,8914.1
2014,3,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,96599.28,352464.54
2014,3,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,10088.5,17998
2014,3,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,37268.22,72865
2014,3,Peixe Ósseo,Jaguareça,Jaguareça,NA,10,15
2014,3,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,2498.5,31287.3
2014,3,Peixe Ósseo,Linguado-areia,Flatfish,NA,5290,12653
2014,3,Peixe Ósseo,Mandi,catfish,NA,75,396.75
2014,3,Peixe Ósseo,Manjuba-chata,anchovy,NA,260,0
2014,3,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,59855.5,221400.35
2014,3,Peixe Ósseo,Manjubas agrupadas,anchovy,NA,2095,4050
2014,3,Peixe Ósseo,Maria-luíza,Croaker,NA,1495.5,381.5
2014,3,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,14722,55943.25
2014,3,Peixe Ósseo,Marimbá,Porgy,NA,1.5,5.25
2014,3,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,5180,10460
2014,3,Peixe Ósseo,Micholes agrupados,Micholes agrupados,NA,0.5,1
2014,3,Peixe Ósseo,Miraguaia,Miraguaia,NA,1,3
2014,3,Peixe Ósseo,Mistura,Mistura,NA,53444.05,70477.48
2014,3,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,208,2180
2014,3,Peixe Ósseo,Nundiá,Nundiá,NA,127.5,842
2014,3,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,83.5,1534.5
2014,3,Peixe Ósseo,Olho-de-boi,Amberjack,NA,426.2,7155.73
2014,3,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,8874.8,21528.3
2014,3,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,21706.5,17791.9
2014,3,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,93,205
2014,3,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,914.5,1834
2014,3,Peixe Ósseo,Parambiju,Parambiju,NA,63,624
2014,3,Peixe Ósseo,Pararê,Pararê,NA,16.5,107.25
2014,3,Peixe Ósseo,Parati,Mullet,NA,7760.9,20459.37
2014,3,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,2501.8,8246.75
2014,3,Peixe Ósseo,Paru,Paru,NA,2556.95,9568.4
2014,3,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,444,6276
2014,3,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,1572.6,17457.2
2014,3,Peixe Ósseo,Pescada-banana,Weakfish,NA,462,1588.5
2014,3,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,7051.9,68472.15
2014,3,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,9113.2,134816.01
2014,3,Peixe Ósseo,Pescada-dentão,Weakfish,NA,307,2657.95
2014,3,Peixe Ósseo,Pescada-foguete,Weakfish,NA,104393.06,665484.67
2014,3,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,57,189.55
2014,3,Peixe Ósseo,Piava,Piava,NA,25.5,180
2014,3,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,866.7,3562.31
2014,3,Peixe Ósseo,Porco,Porco,NA,4768.76,27636.48
2014,3,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,675.5,3727.5
2014,3,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,14.7,73.5
2014,3,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,3612.1,36321.08
2014,3,Peixe Ósseo,Robalo,Snook,Centropomus spp.,2148.3,32966.46
2014,3,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,1715.4,34368.08
2014,3,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,4398.96,42277.66
2014,3,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,15273.7,25473.25
2014,3,Peixe Ósseo,Sabão,Sabão,NA,38,0
2014,3,Peixe Ósseo,Saguá,Saguá,NA,18,0
2014,3,Peixe Ósseo,Saguaru,Saguaru,NA,43,0
2014,3,Peixe Ósseo,Salema,Salema,Sarpa salpa,4.5,21.38
2014,3,Peixe Ósseo,Sapo,Sapo,NA,492,2337
2014,3,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,409,350.9
2014,3,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,53770,94130
2014,3,Peixe Ósseo,Sargo,Sargo,NA,215.9,1604.51
2014,3,Peixe Ósseo,Sari-sari,Sari-sari,NA,917.09,3830.65
2014,3,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,5608,9812
2014,3,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,4957.8,35171
2014,3,Peixe Ósseo,Tainha,Mullet,Mugil spp.,12140.9,74720.78
2014,3,Peixe Ósseo,Tarpão,Tarpão,NA,80,440
2014,3,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,10,20
2014,3,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,268.5,0
2014,3,Peixe Ósseo,Traíra,Traíra,NA,627.6,4359.5
2014,3,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,30,85
2014,3,Peixe Ósseo,Vento-leste,Vento-leste,NA,3,16.5
2014,3,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,161,1249.8
2014,3,Peixe Ósseo,Xarelete,Black jack,Caranx latus,120,390
2014,3,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,1165.5,7462.83
2014,3,Peixe Ósseo,Xaréu-branco,Jack,NA,142,1312.25
2014,3,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,45,120
2014,3,,,#N/A,#N/A,0,0
2014,4,Crustáceo,Camarão-cristalino,Shrimp,NA,13603,96822.5
2014,4,Crustáceo,Camarão-estuarino,Shrimp,NA,946.01,27256.11
2014,4,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,264.57,4019.75
2014,4,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,49,1810
2014,4,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,609,3152
2014,4,Crustáceo,Caranguejo-uçá,Crab,NA,9964.55,42136.17
2014,4,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,2.9,131.25
2014,4,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,11980,121183
2014,4,Crustáceo,Pitú-de-iguape,Crayfish,NA,591.85,11220.93
2014,4,Crustáceo,Sapateira,Edible crab,Cancer pagurus,40,660
2014,4,Crustáceo,Siri-azul,Crab,NA,5853.17,46153.31
2014,4,Crustáceo,Siris agrupados,Crab,NA,64.93,900
2014,4,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,300,1485
2014,4,Molusco,Lula,Squid,Loligo sanpaulensis,12463.4,142088.98
2014,4,Molusco,Mexilhão,Mussel,Perna perna,1098.4,13551.8
2014,4,Molusco,Mexilhão-do-mangue,Mussel,NA,322,1610
2014,4,Molusco,Ostra,Oyster,Crassostrea spp.,26853.47,93643.82
2014,4,Molusco,Polvo,Octopus,Octopus spp.,50876,693379.5
2014,4,Molusco,Saquaritá,Bivalve,NA,4.5,45
2014,4,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,1000,9000
2014,4,Peixe Cartilaginoso,Cação-anjo,Shark,NA,7,77
2014,4,Peixe Cartilaginoso,Cação-cola-fina,Cação-cola-fina,NA,14,98
2014,4,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,42.12,442.9
2014,4,Peixe Cartilaginoso,Cações agrupados,Shark,NA,2719.2,23399
2014,4,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,219.7,2012.35
2014,4,Peixe Cartilaginoso,Machote,Spinner Shark,NA,379,6324.25
2014,4,Peixe Cartilaginoso,Mangona,Mangona,NA,150,1015
2014,4,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,2500,2625
2014,4,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,6159.5,7752.25
2014,4,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,4,10.6
2014,4,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,41224.8,93359.3
2014,4,Peixe Ósseo,Acará,Acará,NA,5,25
2014,4,Peixe Ósseo,Água-fria,Água-fria,NA,39,97.5
2014,4,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,109,163.5
2014,4,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,37,92.5
2014,4,Peixe Ósseo,Agulhão-vela platypterus,Agulhão-vela platypterus,NA,40,204
2014,4,Peixe Ósseo,Atuns agrupados,Tuna,NA,100,2000
2014,4,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,120,1620
2014,4,Peixe Ósseo,Badejo-mira,Comb grouper,Mycteroperca rubra,14,118
2014,4,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,219.2,635.75
2014,4,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,2.5,10.63
2014,4,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,332.2,516.72
2014,4,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,21106.6,71586.34
2014,4,Peixe Ósseo,Baiacú,trunkfish,NA,160.5,1044.75
2014,4,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,807,3510
2014,4,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,26529.7,62518.76
2014,4,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,711.25,2246.4
2014,4,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,602.8,1236.37
2014,4,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,15,27
2014,4,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,2082,4950
2014,4,Peixe Ósseo,Bonito-serrinha,Bonito-serrinha,NA,788,1970
2014,4,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,54.8,548
2014,4,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,16392.5,24307.23
2014,4,Peixe Ósseo,Canhanha,Brim,Archosargus rhomboidalis,1,4.5
2014,4,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,148,1444.25
2014,4,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,3669.6,19968.98
2014,4,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,651.7,2072.08
2014,4,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,63.1,225.53
2014,4,Peixe Ósseo,Caratinga,Mojarra,NA,402.5,2685
2014,4,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,492.6,2463
2014,4,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,1517.8,4484.2
2014,4,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,656.5,10367.42
2014,4,Peixe Ósseo,Cavalinha,American mackerel,Scomber japonicus,106918,104388
2014,4,Peixe Ósseo,Chernes agrupados,#N/A,#N/A,16,160
2014,4,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,845.3,10958.15
2014,4,Peixe Ósseo,Coió,Coió,NA,40,200
2014,4,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,11536,87230
2014,4,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,234902.72,1306333.03
2014,4,Peixe Ósseo,Curimbatá,Curimbatá,NA,7,35
2014,4,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,610.5,6188.65
2014,4,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,2003.5,18466.25
2014,4,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,25462.65,44595.13
2014,4,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,1000,13500
2014,4,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,1582.3,3419.38
2014,4,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,1439,3325.5
2014,4,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,869.9,14877.2
2014,4,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,102124,320715.03
2014,4,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,4623.5,6412.38
2014,4,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,14956.13,35315.59
2014,4,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,1592,18022.4
2014,4,Peixe Ósseo,Linguado-areia,Flatfish,NA,9700,21955
2014,4,Peixe Ósseo,Mandi,catfish,NA,58,184
2014,4,Peixe Ósseo,Manjuba-chata,anchovy,NA,2505,43837.5
2014,4,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,7501.5,35973.75
2014,4,Peixe Ósseo,Manjubas agrupadas,anchovy,NA,1065,23962.5
2014,4,Peixe Ósseo,Maria-luíza,Croaker,NA,1389.5,1111.53
2014,4,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,1731.5,7640.95
2014,4,Peixe Ósseo,Marimbá,Porgy,NA,36,72
2014,4,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,15305,35756
2014,4,Peixe Ósseo,Miraguaia,Miraguaia,NA,4.7,9.9
2014,4,Peixe Ósseo,Mistura,Mistura,NA,57623.13,76167.84
2014,4,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,73,743
2014,4,Peixe Ósseo,Nundiá,Nundiá,NA,59,328
2014,4,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,264.4,4533.5
2014,4,Peixe Ósseo,Olho-de-boi,Amberjack,NA,444.1,8052.9
2014,4,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,10187,24146.22
2014,4,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,20572,22516.15
2014,4,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,7747,20521.6
2014,4,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,879.9,2199.88
2014,4,Peixe Ósseo,Parambiju,Parambiju,NA,1,14
2014,4,Peixe Ósseo,Pararê,Pararê,NA,174.3,583.8
2014,4,Peixe Ósseo,Parati,Mullet,NA,7475.9,19631.84
2014,4,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,2,4
2014,4,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,1416.6,4288.9
2014,4,Peixe Ósseo,Paru,Paru,NA,1920.1,6735.34
2014,4,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,499.9,5657.42
2014,4,Peixe Ósseo,Pescada-banana,Weakfish,NA,109,381.5
2014,4,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,6562.75,70008.02
2014,4,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,7007.8,112980.3
2014,4,Peixe Ósseo,Pescada-dentão,Weakfish,NA,98.5,955.15
2014,4,Peixe Ósseo,Pescada-foguete,Weakfish,NA,86462.35,644026.9
2014,4,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,26.5,182
2014,4,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,3381.4,10658.95
2014,4,Peixe Ósseo,Porco,Porco,NA,1997.3,16619.58
2014,4,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,1038.5,6699.5
2014,4,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,2739.4,27195.88
2014,4,Peixe Ósseo,Robalo,Snook,Centropomus spp.,617.7,8855.05
2014,4,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,832.85,18800.38
2014,4,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,2774.8,36124.16
2014,4,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,13031,22373
2014,4,Peixe Ósseo,Sabão,Sabão,NA,5,3.75
2014,4,Peixe Ósseo,Saguá,Saguá,NA,14.5,29
2014,4,Peixe Ósseo,Salema,Salema,Sarpa salpa,10,13.5
2014,4,Peixe Ósseo,Sapo,Sapo,NA,5065,14237.48
2014,4,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,364,294.2
2014,4,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,468080,686133.67
2014,4,Peixe Ósseo,Sargo,Sargo,NA,39.9,315.75
2014,4,Peixe Ósseo,Sari-sari,Sari-sari,NA,386.44,1136.2
2014,4,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,24.5,88.5
2014,4,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,5108.7,52019.6
2014,4,Peixe Ósseo,Tainha,Mullet,Mugil spp.,13715.9,95986.32
2014,4,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,60,195
2014,4,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,181.7,574.85
2014,4,Peixe Ósseo,Traíra,Traíra,NA,511.4,3170.83
2014,4,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,115,460
2014,4,Peixe Ósseo,Trombeta,Trombeta,NA,20,65
2014,4,Peixe Ósseo,Ubarana,Ubarana,NA,6.5,6.2
2014,4,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,279.5,2940.23
2014,4,Peixe Ósseo,Vermelho-henrique,Vermelho-henrique,NA,30,90
2014,4,Peixe Ósseo,Xarelete,Black jack,Caranx latus,35,146.25
2014,4,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,206.9,1511.6
2014,4,Peixe Ósseo,Xaréu-branco,Jack,NA,130.8,1117.35
2014,4,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,146.9,593.8
2014,4,,,#N/A,#N/A,0,0
2014,5,Crustáceo,Camarão-cristalino,Shrimp,NA,230,1300
2014,5,Crustáceo,Camarão-estuarino,Shrimp,NA,297.04,10677.98
2014,5,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,165.52,3514.2
2014,5,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,80,3200
2014,5,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,72,1440
2014,5,Crustáceo,Caranguejo-uçá,Crab,NA,10864.62,46668.57
2014,5,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,0.9,27
2014,5,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,4663.6,50401.26
2014,5,Crustáceo,Pitú-de-iguape,Crayfish,NA,354.02,11566
2014,5,Crustáceo,Sapateira,Edible crab,Cancer pagurus,60,1020
2014,5,Crustáceo,Siri-azul,Crab,NA,6437.3,52051.53
2014,5,Crustáceo,Siri-candeia,Crab,NA,3.95,19.75
2014,5,Crustáceo,Siris agrupados,Crab,NA,90.9,816.25
2014,5,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,76,355
2014,5,Molusco,Lula,Squid,Loligo sanpaulensis,1402.1,12923.5
2014,5,Molusco,Mexilhão,Mussel,Perna perna,2976.6,35161.86
2014,5,Molusco,Mexilhão-do-mangue,Mussel,NA,461.65,2298.25
2014,5,Molusco,Ostra,Oyster,Crassostrea spp.,19292.12,67107.99
2014,5,Molusco,Polvo,Octopus,Octopus spp.,32704.1,493979.2
2014,5,Molusco,Saquaritá,Bivalve,NA,7,70
2014,5,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,41,360
2014,5,Peixe Cartilaginoso,Cação-galha-preta,Shark,NA,10,110
2014,5,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,1550.59,10855
2014,5,Peixe Cartilaginoso,Cações agrupados,Shark,NA,3075.1,23463.9
2014,5,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,165.3,773.9
2014,5,Peixe Cartilaginoso,Machote,Spinner Shark,NA,64.5,649.75
2014,5,Peixe Cartilaginoso,Mangona,Mangona,NA,714,5491
2014,5,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,1400,1260
2014,5,Peixe Cartilaginoso,Raia-emplastro-castelnaui,Ray,NA,10,10
2014,5,Peixe Cartilaginoso,Raia-jamanta,Raia-jamanta,NA,5,35
2014,5,Peixe Cartilaginoso,Raia-manteiga,Raia-manteiga,NA,2.62,18.34
2014,5,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,2650.5,3471.68
2014,5,Peixe Cartilaginoso,Tintureira,Blue shark,Prionace glauca,30,274
2014,5,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,10675.8,21083.28
2014,5,Peixe Ósseo,Acará,Acará,NA,2,5
2014,5,Peixe Ósseo,Água-fria,Água-fria,NA,6,15
2014,5,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,42,87.5
2014,5,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,185,3461
2014,5,Peixe Ósseo,Agulhão-vela,Atlantic sailfish,Istiophorus albicans,30,525
2014,5,Peixe Ósseo,Atuns agrupados,Tuna,NA,21.5,309
2014,5,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,24.9,236.7
2014,5,Peixe Ósseo,Badejo-mira,Comb grouper,Mycteroperca rubra,25.5,204.5
2014,5,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,549.4,1590.48
2014,5,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,17.6,74.8
2014,5,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,315.3,888.9
2014,5,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,19657.4,58638.4
2014,5,Peixe Ósseo,Baiacú,trunkfish,NA,43.8,345
2014,5,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,1222,5681
2014,5,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,39485,100649.92
2014,5,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,1330.4,4059.3
2014,5,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,769,1503.25
2014,5,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,1226.5,2905.95
2014,5,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,2084,5066.97
2014,5,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,3.4,30.6
2014,5,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,22041,30665.45
2014,5,Peixe Ósseo,Cangoá,Cangoá,NA,180,752
2014,5,Peixe Ósseo,Canhanha,Brim,Archosargus rhomboidalis,0.9,4.05
2014,5,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,17.8,201.2
