"Taxon.Key","Country","Year","Aquaculture","Capture","Common_Name","MatchGroup"
600071,"Peru","X2011",NA,0,"Jacks crevalles nei","Marine Fishes"
600071,"Peru","X2012",NA,0,"Jacks crevalles nei","Marine Fishes"
600071,"Peru","X2013",NA,0,"Jacks crevalles nei","Marine Fishes"
600071,"Peru","X2014",NA,0,"Jacks crevalles nei","Marine Fishes"
600071,"Peru","X2015",NA,0,"Jacks crevalles nei","Marine Fishes"
600071,"Peru","X2016",NA,0,"Jacks crevalles nei","Marine Fishes"
690206,"Peru","X2010",NA,369822,"Jumbo flying squid","Squids Cuttlefish"
690206,"Peru","X2011",NA,404730,"Jumbo flying squid","Squids Cuttlefish"
690206,"Peru","X2012",NA,497462,"Jumbo flying squid","Squids Cuttlefish"
690206,"Peru","X2013",NA,451061,"Jumbo flying squid","Squids Cuttlefish"
690206,"Peru","X2014",NA,612444,"Jumbo flying squid","Squids Cuttlefish"
690206,"Peru","X2015",NA,517974,"Jumbo flying squid","Squids Cuttlefish"
690206,"Peru","X2016",NA,323337,"Jumbo flying squid","Squids Cuttlefish"
NA,"Peru","X2010",NA,0,"Longbeaked common dolphin",NA
NA,"Peru","X2011",NA,0,"Longbeaked common dolphin",NA
NA,"Peru","X2012",NA,0,"Longbeaked common dolphin",NA
NA,"Peru","X2013",NA,0,"Longbeaked common dolphin",NA
NA,"Peru","X2014",NA,0,"Longbeaked common dolphin",NA
NA,"Peru","X2015",NA,0,"Longbeaked common dolphin",NA
NA,"Peru","X2016",NA,0,"Longbeaked common dolphin",NA
601163,"Peru","X2010",NA,26752,"Longnose anchovy","Anchovies Herrings Sardines"
601163,"Peru","X2011",NA,3520,"Longnose anchovy","Anchovies Herrings Sardines"
601163,"Peru","X2012",NA,0,"Longnose anchovy","Anchovies Herrings Sardines"
601163,"Peru","X2013",NA,0,"Longnose anchovy","Anchovies Herrings Sardines"
601163,"Peru","X2014",NA,0,"Longnose anchovy","Anchovies Herrings Sardines"
601163,"Peru","X2015",NA,647,"Longnose anchovy","Anchovies Herrings Sardines"
601163,"Peru","X2016",NA,2692,"Longnose anchovy","Anchovies Herrings Sardines"
690230,"Peru","X2010",NA,0,"Macha clam","Clams"
690230,"Peru","X2011",NA,0,"Macha clam","Clams"
690230,"Peru","X2012",NA,0,"Macha clam","Clams"
690230,"Peru","X2013",NA,0,"Macha clam","Clams"
690230,"Peru","X2014",NA,0,"Macha clam","Clams"
690230,"Peru","X2015",NA,0,"Macha clam","Clams"
690230,"Peru","X2016",NA,0,"Macha clam","Clams"
490097,"Peru","X2010",NA,1578,"Marine crabs nei","Crabs"
490097,"Peru","X2011",NA,1797,"Marine crabs nei","Crabs"
490097,"Peru","X2012",NA,2593,"Marine crabs nei","Crabs"
490097,"Peru","X2013",NA,2419,"Marine crabs nei","Crabs"
490097,"Peru","X2014",NA,1954,"Marine crabs nei","Crabs"
490097,"Peru","X2015",NA,2539,"Marine crabs nei","Crabs"
490097,"Peru","X2016",NA,2404,"Marine crabs nei","Crabs"
100047,"Peru","X2010",NA,266,"Marine crustaceans nei","Shrimps Prawns"
100047,"Peru","X2011",NA,21,"Marine crustaceans nei","Shrimps Prawns"
100047,"Peru","X2012",NA,4,"Marine crustaceans nei","Shrimps Prawns"
100047,"Peru","X2013",NA,6,"Marine crustaceans nei","Shrimps Prawns"
100047,"Peru","X2014",NA,165,"Marine crustaceans nei","Shrimps Prawns"
100047,"Peru","X2015",NA,246,"Marine crustaceans nei","Shrimps Prawns"
100047,"Peru","X2016",NA,55,"Marine crustaceans nei","Shrimps Prawns"
100039,"Peru","X2010",2,36524,"Marine fishes nei","Marine Fishes"
100039,"Peru","X2011",0,49182,"Marine fishes nei","Marine Fishes"
100039,"Peru","X2012",0,51779,"Marine fishes nei","Marine Fishes"
100039,"Peru","X2013",0,93865,"Marine fishes nei","Marine Fishes"
100039,"Peru","X2014",0,87159,"Marine fishes nei","Marine Fishes"
100039,"Peru","X2015",0,28705,"Marine fishes nei","Marine Fishes"
100039,"Peru","X2016",0,53037,"Marine fishes nei","Marine Fishes"
100058,"Peru","X2010",NA,3509,"Marine molluscs nei","Marine Invertebrates"
100058,"Peru","X2011",NA,6046,"Marine molluscs nei","Marine Invertebrates"
100058,"Peru","X2012",NA,9090,"Marine molluscs nei","Marine Invertebrates"
100058,"Peru","X2013",NA,2040,"Marine molluscs nei","Marine Invertebrates"
100058,"Peru","X2014",NA,1985,"Marine molluscs nei","Marine Invertebrates"
100058,"Peru","X2015",NA,2297,"Marine molluscs nei","Marine Invertebrates"
100058,"Peru","X2016",NA,665,"Marine molluscs nei","Marine Invertebrates"
100000,"Peru","X2010",NA,0,"Marine turtles nei","Marine Animals"
100000,"Peru","X2011",NA,22,"Marine turtles nei","Marine Animals"
100000,"Peru","X2012",NA,1,"Marine turtles nei","Marine Animals"
100000,"Peru","X2013",NA,1,"Marine turtles nei","Marine Animals"
100000,"Peru","X2014",NA,1,"Marine turtles nei","Marine Animals"
100000,"Peru","X2015",NA,0,"Marine turtles nei","Marine Animals"
100000,"Peru","X2016",NA,0,"Marine turtles nei","Marine Animals"
NA,"Peru","X2010",NA,0,"Minke whale",NA
NA,"Peru","X2011",NA,0,"Minke whale",NA
NA,"Peru","X2012",NA,0,"Minke whale",NA
NA,"Peru","X2013",NA,0,"Minke whale",NA
NA,"Peru","X2014",NA,0,"Minke whale",NA
NA,"Peru","X2015",NA,0,"Minke whale",NA
NA,"Peru","X2016",NA,0,"Minke whale",NA
504212,"Peru","X2010",NA,10779,"Mullets nei","Marine Fishes"
504212,"Peru","X2011",NA,13335,"Mullets nei","Marine Fishes"
504212,"Peru","X2012",NA,18638,"Mullets nei","Marine Fishes"
504212,"Peru","X2013",NA,13781,"Mullets nei","Marine Fishes"
504212,"Peru","X2014",NA,14169,"Mullets nei","Marine Fishes"
504212,"Peru","X2015",NA,13955,"Mullets nei","Marine Fishes"
504212,"Peru","X2016",NA,17184,"Mullets nei","Marine Fishes"
NA,"Peru","X2010",NA,9635,"Netted prochilod",NA
NA,"Peru","X2011",NA,8719,"Netted prochilod",NA
NA,"Peru","X2012",NA,10140,"Netted prochilod",NA
NA,"Peru","X2013",NA,7197,"Netted prochilod",NA
NA,"Peru","X2014",NA,7858,"Netted prochilod",NA
NA,"Peru","X2015",NA,12078,"Netted prochilod",NA
NA,"Peru","X2016",NA,5968,"Netted prochilod",NA
NA,"Peru","X2010",2013,NA,"Nile tilapia","Marine Fishes"
NA,"Peru","X2011",2422.8,NA,"Nile tilapia","Marine Fishes"
NA,"Peru","X2012",3173.6,NA,"Nile tilapia","Marine Fishes"
NA,"Peru","X2013",3839.85,NA,"Nile tilapia","Marine Fishes"
NA,"Peru","X2014",4610.44,NA,"Nile tilapia","Marine Fishes"
NA,"Peru","X2015",3250.2,NA,"Nile tilapia","Marine Fishes"
NA,"Peru","X2016",2949.66,NA,"Nile tilapia","Marine Fishes"
490012,"Peru","X2010",0,2546,"Octopuses etc nei","Octopus"
490012,"Peru","X2011",0,2511,"Octopuses etc nei","Octopus"
490012,"Peru","X2012",0,2626,"Octopuses etc nei","Octopus"
490012,"Peru","X2013",0,1318,"Octopuses etc nei","Octopus"
490012,"Peru","X2014",0,1977,"Octopuses etc nei","Octopus"
490012,"Peru","X2015",0.05,2831,"Octopuses etc nei","Octopus"
490012,"Peru","X2016",0,5405,"Octopuses etc nei","Octopus"
600548,"Peru","X2010",NA,0,"Pacific anchoveta","Anchovies Herrings Sardines"
600548,"Peru","X2011",NA,0,"Pacific anchoveta","Anchovies Herrings Sardines"
600548,"Peru","X2012",NA,0,"Pacific anchoveta","Anchovies Herrings Sardines"
600548,"Peru","X2013",NA,0,"Pacific anchoveta","Anchovies Herrings Sardines"
600548,"Peru","X2014",NA,0,"Pacific anchoveta","Anchovies Herrings Sardines"
600548,"Peru","X2015",NA,0,"Pacific anchoveta","Anchovies Herrings Sardines"
600548,"Peru","X2016",NA,3,"Pacific anchoveta","Anchovies Herrings Sardines"
600729,"Peru","X2010",NA,45,"Pacific angelshark","Sharks"
600729,"Peru","X2011",NA,23,"Pacific angelshark","Sharks"
600729,"Peru","X2012",NA,33,"Pacific angelshark","Sharks"
600729,"Peru","X2013",NA,29,"Pacific angelshark","Sharks"
600729,"Peru","X2014",NA,33,"Pacific angelshark","Sharks"
600729,"Peru","X2015",NA,11,"Pacific angelshark","Sharks"
600729,"Peru","X2016",NA,22,"Pacific angelshark","Sharks"
NA,"Peru","X2010",NA,20467,"Pacific chub mackerel","Mackerels"
NA,"Peru","X2011",NA,46946,"Pacific chub mackerel","Mackerels"
NA,"Peru","X2012",NA,26781,"Pacific chub mackerel","Mackerels"
NA,"Peru","X2013",NA,54537,"Pacific chub mackerel","Mackerels"
NA,"Peru","X2014",NA,73630,"Pacific chub mackerel","Mackerels"
NA,"Peru","X2015",NA,49964,"Pacific chub mackerel","Mackerels"
NA,"Peru","X2016",NA,165396,"Pacific chub mackerel","Mackerels"
690283,"Peru","X2010",0,NA,"Pacific cupped oyster","Oysters"
690283,"Peru","X2011",0,NA,"Pacific cupped oyster","Oysters"
690283,"Peru","X2012",0,NA,"Pacific cupped oyster","Oysters"
690283,"Peru","X2013",0,NA,"Pacific cupped oyster","Oysters"
690283,"Peru","X2014",0,NA,"Pacific cupped oyster","Oysters"
690283,"Peru","X2015",0,NA,"Pacific cupped oyster","Oysters"
690283,"Peru","X2016",0,NA,"Pacific cupped oyster","Oysters"
600149,"Peru","X2010",NA,47,"Pacific guitarfish","Marine Fishes"
600149,"Peru","X2011",NA,85,"Pacific guitarfish","Marine Fishes"
600149,"Peru","X2012",NA,780,"Pacific guitarfish","Marine Fishes"
600149,"Peru","X2013",NA,147,"Pacific guitarfish","Marine Fishes"
600149,"Peru","X2014",NA,296,"Pacific guitarfish","Marine Fishes"
600149,"Peru","X2015",NA,2,"Pacific guitarfish","Marine Fishes"
600149,"Peru","X2016",NA,162,"Pacific guitarfish","Marine Fishes"
601593,"Peru","X2010",NA,4878,"Pacific menhaden","Anchovies Herrings Sardines"
601593,"Peru","X2011",NA,1779,"Pacific menhaden","Anchovies Herrings Sardines"
601593,"Peru","X2012",NA,4057,"Pacific menhaden","Anchovies Herrings Sardines"
601593,"Peru","X2013",NA,3375,"Pacific menhaden","Anchovies Herrings Sardines"
601593,"Peru","X2014",NA,3688,"Pacific menhaden","Anchovies Herrings Sardines"
601593,"Peru","X2015",NA,5222,"Pacific menhaden","Anchovies Herrings Sardines"
601593,"Peru","X2016",NA,4167,"Pacific menhaden","Anchovies Herrings Sardines"
600136,"Peru","X2010",NA,407,"Pacific sierra","Mackerels"
600136,"Peru","X2011",NA,325,"Pacific sierra","Mackerels"
600136,"Peru","X2012",NA,252,"Pacific sierra","Mackerels"
600136,"Peru","X2013",NA,50,"Pacific sierra","Mackerels"
600136,"Peru","X2014",NA,967,"Pacific sierra","Mackerels"
600136,"Peru","X2015",NA,88,"Pacific sierra","Mackerels"
600136,"Peru","X2016",NA,176,"Pacific sierra","Mackerels"
690296,"Peru","X2010",NA,4798,"Patagonian squid","Squids Cuttlefish"
690296,"Peru","X2011",NA,2251,"Patagonian squid","Squids Cuttlefish"
690296,"Peru","X2012",NA,20484,"Patagonian squid","Squids Cuttlefish"
690296,"Peru","X2013",NA,16611,"Patagonian squid","Squids Cuttlefish"
690296,"Peru","X2014",NA,12527,"Patagonian squid","Squids Cuttlefish"
690296,"Peru","X2015",NA,18330,"Patagonian squid","Squids Cuttlefish"
690296,"Peru","X2016",NA,6924,"Patagonian squid","Squids Cuttlefish"
NA,"Peru","X2010",NA,0,"Pelagic percomorphs nei","Marine Fishes"
NA,"Peru","X2011",NA,0,"Pelagic percomorphs nei","Marine Fishes"
NA,"Peru","X2012",NA,0,"Pelagic percomorphs nei","Marine Fishes"
NA,"Peru","X2013",NA,0,"Pelagic percomorphs nei","Marine Fishes"
NA,"Peru","X2014",NA,0,"Pelagic percomorphs nei","Marine Fishes"
NA,"Peru","X2015",NA,0,"Pelagic percomorphs nei","Marine Fishes"
NA,"Peru","X2016",NA,0,"Pelagic percomorphs nei","Marine Fishes"
590096,"Peru","X2010",NA,20337,"Penaeus shrimps nei","Shrimps Prawns"
590096,"Peru","X2011",NA,29221,"Penaeus shrimps nei","Shrimps Prawns"
590096,"Peru","X2012",NA,12069,"Penaeus shrimps nei","Shrimps Prawns"
590096,"Peru","X2013",NA,6796,"Penaeus shrimps nei","Shrimps Prawns"
590096,"Peru","X2014",NA,29164,"Penaeus shrimps nei","Shrimps Prawns"
590096,"Peru","X2015",NA,35822,"Penaeus shrimps nei","Shrimps Prawns"
590096,"Peru","X2016",NA,31888,"Penaeus shrimps nei","Shrimps Prawns"
600424,"Peru","X2010",NA,2159,"Peruvian banded croaker","Croakers"
600424,"Peru","X2011",NA,1207,"Peruvian banded croaker","Croakers"
600424,"Peru","X2012",NA,1476,"Peruvian banded croaker","Croakers"
600424,"Peru","X2013",NA,1382,"Peruvian banded croaker","Croakers"
600424,"Peru","X2014",NA,2038,"Peruvian banded croaker","Croakers"
600424,"Peru","X2015",NA,2763,"Peruvian banded croaker","Croakers"
600424,"Peru","X2016",NA,2446,"Peruvian banded croaker","Croakers"
690303,"Peru","X2010",58101,62827,"Peruvian calico scallop","Clams"
690303,"Peru","X2011",52213,93050,"Peruvian calico scallop","Clams"
690303,"Peru","X2012",24781.7,14896,"Peruvian calico scallop","Clams"
690303,"Peru","X2013",67694.4,22178,"Peruvian calico scallop","Clams"
690303,"Peru","X2014",55096.2,56002,"Peruvian calico scallop","Clams"
690303,"Peru","X2015",23028.6,17176,"Peruvian calico scallop","Clams"
690303,"Peru","X2016",20974.99,13343,"Peruvian calico scallop","Clams"
600461,"Peru","X2010",NA,260,"Peruvian morwong","Marine Fishes"
600461,"Peru","X2011",NA,251,"Peruvian morwong","Marine Fishes"
600461,"Peru","X2012",NA,590,"Peruvian morwong","Marine Fishes"
600461,"Peru","X2013",NA,256,"Peruvian morwong","Marine Fishes"
600461,"Peru","X2014",NA,951,"Peruvian morwong","Marine Fishes"
600461,"Peru","X2015",NA,318,"Peruvian morwong","Marine Fishes"
600461,"Peru","X2016",NA,214,"Peruvian morwong","Marine Fishes"
600352,"Peru","X2010",NA,1020,"Peruvian rock seabass","Groupers Snappers"
600352,"Peru","X2011",NA,1047,"Peruvian rock seabass","Groupers Snappers"
600352,"Peru","X2012",NA,1550,"Peruvian rock seabass","Groupers Snappers"
600352,"Peru","X2013",NA,765,"Peruvian rock seabass","Groupers Snappers"
600352,"Peru","X2014",NA,1550,"Peruvian rock seabass","Groupers Snappers"
600352,"Peru","X2015",NA,3052,"Peruvian rock seabass","Groupers Snappers"
600352,"Peru","X2016",NA,3189,"Peruvian rock seabass","Groupers Snappers"
600403,"Peru","X2010",NA,4138,"Peruvian weakfish","Weakfish"
600403,"Peru","X2011",NA,4323,"Peruvian weakfish","Weakfish"
600403,"Peru","X2012",NA,2838,"Peruvian weakfish","Weakfish"
600403,"Peru","X2013",NA,3551,"Peruvian weakfish","Weakfish"
600403,"Peru","X2014",NA,4800,"Peruvian weakfish","Weakfish"
600403,"Peru","X2015",NA,4416,"Peruvian weakfish","Weakfish"
600403,"Peru","X2016",NA,7285,"Peruvian weakfish","Weakfish"
NA,"Peru","X2010",101,290,"Pirapatinga",NA
NA,"Peru","X2011",130,211,"Pirapatinga",NA
NA,"Peru","X2012",299.3,339,"Pirapatinga",NA
NA,"Peru","X2013",443.19,216,"Pirapatinga",NA
NA,"Peru","X2014",452.72,180,"Pirapatinga",NA
NA,"Peru","X2015",825.3,433,"Pirapatinga",NA
NA,"Peru","X2016",1390.28,179,"Pirapatinga",NA
601773,"Peru","X2010",NA,202,"Pompanos nei","Marine Fishes"
601773,"Peru","X2011",NA,116,"Pompanos nei","Marine Fishes"
601773,"Peru","X2012",NA,597,"Pompanos nei","Marine Fishes"
601773,"Peru","X2013",NA,3,"Pompanos nei","Marine Fishes"
601773,"Peru","X2014",NA,77,"Pompanos nei","Marine Fishes"
601773,"Peru","X2015",NA,385,"Pompanos nei","Marine Fishes"
601773,"Peru","X2016",NA,369,"Pompanos nei","Marine Fishes"
NA,"Peru","X2010",36,NA,"Prochilods nei",NA
NA,"Peru","X2011",15,NA,"Prochilods nei",NA
NA,"Peru","X2012",35.4,NA,"Prochilods nei",NA
NA,"Peru","X2013",55.94,NA,"Prochilods nei",NA
NA,"Peru","X2014",5.86,NA,"Prochilods nei",NA
NA,"Peru","X2015",9,NA,"Prochilods nei",NA
NA,"Peru","X2016",31.5,NA,"Prochilods nei",NA
600239,"Peru","X2010",14250,291,"Rainbow trout","Salmons"
600239,"Peru","X2011",19962.3,399,"Rainbow trout","Salmons"
600239,"Peru","X2012",24762,394,"Rainbow trout","Salmons"
600239,"Peru","X2013",34992.5,439,"Rainbow trout","Salmons"
600239,"Peru","X2014",32923.4,329,"Rainbow trout","Salmons"
600239,"Peru","X2015",40946.5,291,"Rainbow trout","Salmons"
600239,"Peru","X2016",52245.5,402,"Rainbow trout","Salmons"
500108,"Peru","X2010",NA,1440,"Rays stingrays mantas nei","Rays Skates"
500108,"Peru","X2011",NA,1235,"Rays stingrays mantas nei","Rays Skates"
500108,"Peru","X2012",NA,2021,"Rays stingrays mantas nei","Rays Skates"
500108,"Peru","X2013",NA,813,"Rays stingrays mantas nei","Rays Skates"
500108,"Peru","X2014",NA,1730,"Rays stingrays mantas nei","Rays Skates"
500108,"Peru","X2015",NA,2476,"Rays stingrays mantas nei","Rays Skates"
500108,"Peru","X2016",NA,2440,"Rays stingrays mantas nei","Rays Skates"
NA,"Peru","X2010",NA,4368,"Red seaweeds","Seaweeds Plants"
NA,"Peru","X2011",NA,5801,"Red seaweeds","Seaweeds Plants"
NA,"Peru","X2012",NA,3585,"Red seaweeds","Seaweeds Plants"
NA,"Peru","X2013",NA,22089,"Red seaweeds","Seaweeds Plants"
NA,"Peru","X2014",NA,25827,"Red seaweeds","Seaweeds Plants"
NA,"Peru","X2015",NA,14824,"Red seaweeds","Seaweeds Plants"
NA,"Peru","X2016",NA,14824,"Red seaweeds","Seaweeds Plants"
NA,"Peru","X2010",NA,0,"Sei whale",NA
NA,"Peru","X2011",NA,0,"Sei whale",NA
NA,"Peru","X2012",NA,0,"Sei whale",NA
NA,"Peru","X2013",NA,0,"Sei whale",NA
NA,"Peru","X2014",NA,0,"Sei whale",NA
NA,"Peru","X2015",NA,0,"Sei whale",NA
NA,"Peru","X2016",NA,0,"Sei whale",NA
100538,"Peru","X2010",NA,4002,"Sharks rays skates etc nei","Elasmobranchs"
100538,"Peru","X2011",NA,3408,"Sharks rays skates etc nei","Elasmobranchs"
100538,"Peru","X2012",NA,4162,"Sharks rays skates etc nei","Elasmobranchs"
100538,"Peru","X2013",NA,2362,"Sharks rays skates etc nei","Elasmobranchs"
100538,"Peru","X2014",NA,3929,"Sharks rays skates etc nei","Elasmobranchs"
100538,"Peru","X2015",NA,5792,"Sharks rays skates etc nei","Elasmobranchs"
100538,"Peru","X2016",NA,5114,"Sharks rays skates etc nei","Elasmobranchs"
NA,"Peru","X2010",NA,0,"Shortfinned pilot whale",NA
NA,"Peru","X2011",NA,0,"Shortfinned pilot whale",NA
NA,"Peru","X2012",NA,0,"Shortfinned pilot whale",NA
NA,"Peru","X2013",NA,0,"Shortfinned pilot whale",NA
NA,"Peru","X2014",NA,0,"Shortfinned pilot whale",NA
NA,"Peru","X2015",NA,0,"Shortfinned pilot whale",NA
NA,"Peru","X2016",NA,0,"Shortfinned pilot whale",NA
400218,"Peru","X2010",NA,7406,"Silversides Sand smelts nei","Marine Fishes"
400218,"Peru","X2011",NA,11556,"Silversides Sand smelts nei","Marine Fishes"
400218,"Peru","X2012",NA,13810,"Silversides Sand smelts nei","Marine Fishes"
400218,"Peru","X2013",NA,8318,"Silversides Sand smelts nei","Marine Fishes"
400218,"Peru","X2014",NA,9728,"Silversides Sand smelts nei","Marine Fishes"
400218,"Peru","X2015",NA,7669,"Silversides Sand smelts nei","Marine Fishes"
400218,"Peru","X2016",NA,4753,"Silversides Sand smelts nei","Marine Fishes"
600107,"Peru","X2010",NA,2810,"Skipjack tuna","Tunas"
600107,"Peru","X2011",NA,4104,"Skipjack tuna","Tunas"
600107,"Peru","X2012",NA,3310,"Skipjack tuna","Tunas"
600107,"Peru","X2013",NA,4421,"Skipjack tuna","Tunas"
600107,"Peru","X2014",NA,10729,"Skipjack tuna","Tunas"
600107,"Peru","X2015",NA,8206,"Skipjack tuna","Tunas"
600107,"Peru","X2016",NA,12735,"Skipjack tuna","Tunas"
500348,"Peru","X2010",NA,5181,"Smoothhounds nei","Sharks"
500348,"Peru","X2011",NA,5890,"Smoothhounds nei","Sharks"
500348,"Peru","X2012",NA,4491,"Smoothhounds nei","Sharks"
500348,"Peru","X2013",NA,4120,"Smoothhounds nei","Sharks"
500348,"Peru","X2014",NA,5584,"Smoothhounds nei","Sharks"
500348,"Peru","X2015",NA,8641,"Smoothhounds nei","Sharks"
500348,"Peru","X2016",NA,7385,"Smoothhounds nei","Sharks"
400323,"Peru","X2010",NA,0,"Snappers nei","Groupers Snappers"
400323,"Peru","X2011",NA,0,"Snappers nei","Groupers Snappers"
400323,"Peru","X2012",NA,0,"Snappers nei","Groupers Snappers"
400323,"Peru","X2013",NA,0,"Snappers nei","Groupers Snappers"
400323,"Peru","X2014",NA,0,"Snappers nei","Groupers Snappers"
400323,"Peru","X2015",NA,3,"Snappers nei","Groupers Snappers"
400323,"Peru","X2016",NA,6,"Snappers nei","Groupers Snappers"
601477,"Peru","X2010",NA,17,"South American pilchard","Anchovies Herrings Sardines"
601477,"Peru","X2011",NA,63,"South American pilchard","Anchovies Herrings Sardines"
601477,"Peru","X2012",NA,161,"South American pilchard","Anchovies Herrings Sardines"
601477,"Peru","X2013",NA,29,"South American pilchard","Anchovies Herrings Sardines"
601477,"Peru","X2014",NA,788,"South American pilchard","Anchovies Herrings Sardines"
601477,"Peru","X2015",NA,815,"South American pilchard","Anchovies Herrings Sardines"
601477,"Peru","X2016",NA,739,"South American pilchard","Anchovies Herrings Sardines"
600324,"Peru","X2010",NA,41108,"South Pacific hake","Hakes"
600324,"Peru","X2011",NA,37645,"South Pacific hake","Hakes"
600324,"Peru","X2012",NA,33147,"South Pacific hake","Hakes"
600324,"Peru","X2013",NA,54522,"South Pacific hake","Hakes"
600324,"Peru","X2014",NA,63940,"South Pacific hake","Hakes"
600324,"Peru","X2015",NA,56286,"South Pacific hake","Hakes"
600324,"Peru","X2016",NA,72404,"South Pacific hake","Hakes"
NA,"Peru","X2010",NA,0,"Sperm whale",NA
NA,"Peru","X2011",NA,0,"Sperm whale",NA
NA,"Peru","X2012",NA,0,"Sperm whale",NA
NA,"Peru","X2013",NA,0,"Sperm whale",NA
NA,"Peru","X2014",NA,0,"Sperm whale",NA
NA,"Peru","X2015",NA,0,"Sperm whale",NA
NA,"Peru","X2016",NA,0,"Sperm whale",NA
600226,"Peru","X2010",NA,418,"Swordfish","Marine Fishes"
600226,"Peru","X2011",NA,1362,"Swordfish","Marine Fishes"
600226,"Peru","X2012",NA,2756,"Swordfish","Marine Fishes"
600226,"Peru","X2013",NA,1534,"Swordfish","Marine Fishes"
600226,"Peru","X2014",NA,1858,"Swordfish","Marine Fishes"
600226,"Peru","X2015",NA,308,"Swordfish","Marine Fishes"
600226,"Peru","X2016",NA,454,"Swordfish","Marine Fishes"
NA,"Peru","X2010",3,NA,"Tambatinga hybrid",NA
NA,"Peru","X2011",12.45,NA,"Tambatinga hybrid",NA
NA,"Peru","X2012",17.1,NA,"Tambatinga hybrid",NA
NA,"Peru","X2013",14.78,NA,"Tambatinga hybrid",NA
NA,"Peru","X2014",8.7,NA,"Tambatinga hybrid",NA
NA,"Peru","X2015",219.1,NA,"Tambatinga hybrid",NA
NA,"Peru","X2016",11.18,NA,"Tambatinga hybrid",NA
400308,"Peru","X2010",NA,0,"Tilefishes nei","Marine Fishes"
400308,"Peru","X2011",NA,0,"Tilefishes nei","Marine Fishes"
400308,"Peru","X2012",NA,0,"Tilefishes nei","Marine Fishes"
400308,"Peru","X2013",NA,0,"Tilefishes nei","Marine Fishes"
400308,"Peru","X2014",NA,0,"Tilefishes nei","Marine Fishes"
400308,"Peru","X2015",NA,0,"Tilefishes nei","Marine Fishes"
400308,"Peru","X2016",NA,0,"Tilefishes nei","Marine Fishes"
NA,"Peru","X2010",NA,0,"Toothed whales nei",NA
NA,"Peru","X2011",NA,0,"Toothed whales nei",NA
NA,"Peru","X2012",NA,0,"Toothed whales nei",NA
NA,"Peru","X2013",NA,0,"Toothed whales nei",NA
NA,"Peru","X2014",NA,0,"Toothed whales nei",NA
NA,"Peru","X2015",NA,0,"Toothed whales nei",NA
NA,"Peru","X2016",NA,0,"Toothed whales nei",NA
NA,"Peru","X2010",0,653,"Velvety cichlids",NA
NA,"Peru","X2011",0,452,"Velvety cichlids",NA
NA,"Peru","X2012",0,391,"Velvety cichlids",NA
NA,"Peru","X2013",0,385,"Velvety cichlids",NA
NA,"Peru","X2014",0,318,"Velvety cichlids",NA
