"year","common_name","scientific_name","fishing_entity","fishing_sector","Total_tonnes","Landings_Value"
1956,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",0.0344990039,8.34875893948744
1956,"Cods","Gadiformes","Brazil","Subsistence",1.4135221081,2271.5300277167
1956,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",45.6124825697,197912.561869928
1956,"Common octopus","Octopus vulgaris","Brazil","Subsistence",4.8014880952,9290.879464212
1956,"Crabs, lobsters, shrimps","Decapoda","Brazil","Subsistence",10.9124729437,15997.6853354642
1956,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.1391453185,306.8154272925
1956,"Drums, croakers","Sciaenidae","Peru","Subsistence",120.2290285294,37631.685929701
1956,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",2014.703877815,572175.901299463
1956,"Finfishes","Marine finfishes not identified","Chile","Subsistence",0.776798834,1138.787090644
1956,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",23.944864176,10344.1813240327
1956,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0337738623,18.2378856572788
1956,"Grey mullets","Mugil","Brazil","Subsistence",109.7367570292,295630.823436665
1956,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",2.3205,4557.462
1956,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",52.0834300339,26250.0487370856
1956,"Jacks, pompanos","Carangidae","Brazil","Subsistence",8.5740858844,15176.132015388
1956,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",5.4669180847,12054.5543767635
1956,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",106.3680313611,141363.113678902
1956,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",18.1578339003,9296.81095694046
1956,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",283.9470975865,53666.0014438574
1956,"Medusafishes","Centrolophidae","Chile","Subsistence",2.0264317397,1645.46257263448
1956,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",677.3304428868,65701.0529600188
1956,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",21.2690746678,6316.91517634792
1956,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",12.8336294442,4016.92601602546
1956,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",2.3510432275,797.003654131419
1956,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",82.6596133017,35791.612559637
1956,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",18.9744521352,7627.72975834988
1956,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",2.7019089863,1121.29222929936
1956,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",18.986630735,41789.574247735
1956,"Sea snails","Gastropoda","Peru","Subsistence",0.2414930272,188.606054223876
1956,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",8.369380102,11725.501522902
1956,"Skates and rays","Rajiformes","Peru","Subsistence",22.6658455506,17226.0426184499
1956,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",3.297069801,1793.60597175483
1956,"Spiny lobsters","Panulirus","Chile","Subsistence",0.2814488527,959.459138976288
1956,"Swimming crabs","Portunidae","Brazil","Subsistence",15.24281935,22345.9731671
1956,"Tilefishes","Malacanthidae","Peru","Subsistence",58.2277982414,33772.1229800035
1956,"Warehous, butterfishes","Seriolella","Peru","Subsistence",116.6066331218,81274.8232858716
1956,"Weakfishes","Cynoscion","Brazil","Subsistence",98.7469563726,279355.139578086
1956,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",10.386009059,12639.773024803
1956,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",5.33715,5924.2365
1957,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",2.53978836,1353.70719588
1957,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",7.8050860679,3769.85657078781
1957,"Black jack","Caranx lugubris","Chile","Subsistence",0.5123763334,166.522308341647
1957,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.0839789349,346.2451485927
1957,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",87.5664565362,28459.0983742631
1957,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",2.3335,529.7045
1957,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",1.2751307586,133.888729657567
1957,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",48.8179808637,13815.4885844273
1957,"Chilean silverside","Odontesthes regia","Peru","Subsistence",47.7117358021,23855.8679010316
1957,"Chub mackerel","Scomber japonicus","Peru","Subsistence",58.4830063527,5438.91959080226
1957,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",3.7813753672,971.813469360683
1957,"Cods","Gadiformes","Brazil","Subsistence",1.6063828082,2730.85077394
1957,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",50.6572828651,197360.774042429
1957,"Common dolphinfish","Coryphaena hippurus","Peru","Subsistence",0.125888485,67.8538933966018
1957,"Common octopus","Octopus vulgaris","Brazil","Subsistence",4.9861607143,12131.3290178919
1957,"Crabs, lobsters, shrimps","Decapoda","Brazil","Subsistence",11.3321834416,16612.9809253856
1957,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.1614994006,501.6171382636
1957,"Drums, croakers","Sciaenidae","Peru","Subsistence",148.5358234112,66246.9772414064
1957,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",1716.8081477372,497874.362843773
1957,"Finfishes","Marine finfishes not identified","Chile","Subsistence",0.785643711,1151.753680326
1957,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",44.6904121629,21004.4937165547
1957,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0341584222,17.454953756427
1957,"Grey mullets","Mugil","Brazil","Subsistence",122.1182419257,342053.195633886
1957,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",2.3335,3308.903
1957,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",57.6517131102,26058.5743258104
1957,"Jacks, pompanos","Carangidae","Brazil","Subsistence",8.9038584184,17353.6200574616
1957,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",6.1558522738,19120.0771624228
1957,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",118.9337531251,178876.364700151
1957,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",18.2880796442,8668.5497513724
1957,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",351.3259362239,75886.4022243595
1957,"Medusafishes","Centrolophidae","Chile","Subsistence",2.0495053334,358.663433351239
1957,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",418.2015470566,44329.3639880001
1957,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",16.2784188689,3955.6557851307
1957,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",47.5858473171,21223.2879034254
1957,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",4.1228478826,1488.34808563019
1957,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",248.4661027771,112555.144558039
1957,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",149.4280580484,76955.4498949363
1957,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",2.7326737779,888.118977822115
1957,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",21.1017873223,60245.6028051665
1957,"Sea snails","Gastropoda","Peru","Subsistence",0.5948230915,467.53094989048
1957,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",9.479654225,15394.9584614
1957,"Skates and rays","Rajiformes","Peru","Subsistence",30.420952392,22207.295246161
1957,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",4.3638771232,2238.66896418101
1957,"Spiny lobsters","Panulirus","Chile","Subsistence",0.2846535185,808.700646151486
1957,"Swimming crabs","Portunidae","Brazil","Subsistence",15.8290816327,23205.4336735382
1957,"Tilefishes","Malacanthidae","Peru","Subsistence",131.601762333,85277.9419917717
1957,"Warehous, butterfishes","Seriolella","Peru","Subsistence",177.0873318015,123429.870265634
1957,"Weakfishes","Cynoscion","Brazil","Subsistence",109.9187421024,394168.609179206
1957,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",11.7521740191,39052.4742654693
1957,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",5.36705,3891.11125
1958,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",1.897731158,890.035913102
1958,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",6.8223311031,3186.02862516071
1958,"Black jack","Caranx lugubris","Chile","Subsistence",0.5181447318,140.935367047809
1958,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.0881627218,286.1761949628
1958,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",59.5589505303,17093.4188021978
1958,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",2.3465,363.7075
1958,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",0.5123731184,35.3537451688185
1958,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",67.6494325914,29765.7503402279
1958,"Chilean silverside","Odontesthes regia","Peru","Subsistence",33.4695537648,15295.5860704938
1958,"Chub mackerel","Scomber japonicus","Peru","Subsistence",72.6872024034,7268.72024034145
1958,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",23.7296728311,6976.52381233044
1958,"Cods","Gadiformes","Brazil","Subsistence",1.7831918432,2705.1020261344
1958,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",52.2536551277,50529.2845084859
1958,"Common octopus","Octopus vulgaris","Brazil","Subsistence",5.1708333333,16789.6958332251
1958,"Crabs, lobsters, shrimps","Decapoda","Brazil","Subsistence",11.7518939394,17228.2765151604
1958,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.0977573764,239.8966016856
1958,"Drums, croakers","Sciaenidae","Peru","Subsistence",279.6995226845,101810.626257147
1958,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",1662.5434980475,535339.006371292
1958,"Finfishes","Marine finfishes not identified","Chile","Subsistence",0.794488589,1164.720271474
1958,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",34.084901276,15985.818698453
1958,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0345429821,9.05026131532498
1958,"Grey mullets","Mugil","Brazil","Subsistence",128.8332515033,332518.622130017
1958,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",2.3465,2855.6905
1958,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",58.4738530931,23389.54123724
1958,"Jacks, pompanos","Carangidae","Brazil","Subsistence",9.2336309524,12945.5505952648
1958,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",6.9291492098,17004.1321608492
1958,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",128.3220563858,163097.333666352
1958,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",18.4183253892,7754.11498886027
1958,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",282.6044739436,53412.2455753415
1958,"Medusafishes","Centrolophidae","Chile","Subsistence",2.0725789272,965.821780062926
1958,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",687.5839582368,69445.9797819175
1958,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",66.9726740018,15269.7696724196
1958,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",26.1134755812,9505.30511155956
1958,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",1.9798137319,629.58076674041
1958,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",209.9913513543,89876.2983796297
1958,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",142.2696823159,63025.4692659322
1958,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",2.7634385696,751.655290921647
1958,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",22.0993270225,23093.7967385125
1958,"Sea snails","Gastropoda","Peru","Subsistence",0.6862462463,464.588708715177
1958,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",11.000791477,8701.626058307
1958,"Skates and rays","Rajiformes","Peru","Subsistence",26.8719582744,16929.3337128957
1958,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",4.7531582109,2224.47804270522
1958,"Spiny lobsters","Panulirus","Chile","Subsistence",0.2878581843,737.780526436957
1958,"Swimming crabs","Portunidae","Brazil","Subsistence",16.4153439153,24064.8941798298
1958,"Tilefishes","Malacanthidae","Peru","Subsistence",103.6367997549,37827.4319105316
1958,"Warehous, butterfishes","Seriolella","Peru","Subsistence",166.1438280409,109821.07033502
1958,"Weakfishes","Cynoscion","Brazil","Subsistence",116.1473119065,346815.873352809
1958,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",12.6819468722,24831.2519757676
1958,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",5.39695,3977.55215
1959,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",1.9906191254,830.0881752918
1959,"Black jack","Caranx lugubris","Chile","Subsistence",0.5239131302,115.260888650142
1959,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.1029749568,279.577007712
1959,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",16.8150024241,4573.68065934481
1959,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",2.3595,537.966
1959,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",1.3696583793,160.250030374476
1959,"Chilean silverside","Odontesthes regia","Peru","Subsistence",37.3942896973,23483.6139298822
1959,"Chub mackerel","Scomber japonicus","Peru","Subsistence",56.0629331375,5942.67091257517
1959,"Cods","Gadiformes","Brazil","Subsistence",1.8697655357,2268.0255948041
1959,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",60.5931523829,49686.384953978
1959,"Common octopus","Octopus vulgaris","Brazil","Subsistence",5.3555059524,13967.1595238592
1959,"Crabs, lobsters, shrimps","Decapoda","Brazil","Subsistence",12.1716044372,17843.5721049352
1959,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.1025701227,213.5509954614
1959,"Drums, croakers","Sciaenidae","Peru","Subsistence",354.233565479,143110.3604535
1959,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",2135.3673577251,674776.085041128
1959,"Finfishes","Marine finfishes not identified","Chile","Subsistence",0.803333466,1177.686861156
1959,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",54.6553170686,24649.5479979395
1959,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.034927542,12.8184079195764
1959,"Grey mullets","Mugil","Brazil","Subsistence",147.5169338476,294001.249158267
1959,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",2.3595,2935.218
1959,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",65.6264529013,21525.4765516264
1959,"Jacks, pompanos","Carangidae","Brazil","Subsistence",9.5634034864,11839.4935161632
1959,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",7.494401283,15603.343471206
1959,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",136.4409195267,137532.446882914
1959,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",18.5485711342,7790.39987635896
1959,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",694.2649841015,136075.936883887
1959,"Medusafishes","Centrolophidae","Chile","Subsistence",2.0956525209,1215.47846212877
1959,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",254.0547052623,22356.8140630813
1959,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",35.0480539023,51380.447020835
1959,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",23.4142384087,9459.35231710324
1959,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",1.5742056963,473.835914576051
1959,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",143.5799874392,64467.4143601837
1959,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",148.1286133721,64139.6895901003
1959,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",2.7942033612,614.724739467423
1959,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",25.4625412664,46112.6622334504
1959,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",11.595823621,10215.920610101
1959,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",9.9745401297,4338.92495643353
1959,"Spiny lobsters","Panulirus","Chile","Subsistence",0.2910628501,770.443364285166
1959,"Swimming crabs","Portunidae","Brazil","Subsistence",17.001606198,24924.354686268
1959,"Warehous, butterfishes","Seriolella","Peru","Subsistence",135.3775472323,94087.3953264499
1959,"Weakfishes","Cynoscion","Brazil","Subsistence",132.7823048466,296237.322112765
1959,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",13.5860811882,39793.6318002378
1959,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",5.42685,3874.7709
1960,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",2.380065144,625.957132872
1960,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",7.384970371,4046.96376328565
1960,"Black jack","Caranx lugubris","Chile","Subsistence",0.5296815287,105.406624203822
