"Taxon.Key","FAO_Name","MatchName","SAU_name","Species","Country","Year","Aquaculture","Capture","Exports","Imports","Production","DHC_Use","FMFO_Use","Other_Use","Discards"
NA,"Duckbill.catfish",NA,NA,"Duckbill.catfish","Brazil","X2013",0,221,0,0,0,NA,NA,NA,NA
NA,"Duckbill.catfish",NA,NA,"Duckbill.catfish","Brazil","X2014",0,218,0,0,0,NA,NA,NA,NA
NA,"Duckbill.catfish",NA,NA,"Duckbill.catfish","Brazil","X2015",0,210,0,0,0,NA,NA,NA,NA
NA,"Duckbill.catfish",NA,NA,"Duckbill.catfish","Brazil","X2016",0,210,0,0,0,NA,NA,NA,NA
NA,"Franciscana",NA,NA,"Franciscana","Brazil","X2010",0,10,0,0,0,NA,NA,NA,NA
NA,"Franciscana",NA,NA,"Franciscana","Brazil","X2011",0,1,0,0,0,NA,NA,NA,NA
NA,"Franciscana",NA,NA,"Franciscana","Brazil","X2012",0,7,0,0,0,NA,NA,NA,NA
NA,"Franciscana",NA,NA,"Franciscana","Brazil","X2014",0,14,0,0,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.fresh.or.chilled",NA,NA,"Freshwater.fish.nei.fresh.or.chilled","Brazil","X2010",0,0,3,178,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.fresh.or.chilled",NA,NA,"Freshwater.fish.nei.fresh.or.chilled","Brazil","X2011",0,0,9,138,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.fresh.or.chilled",NA,NA,"Freshwater.fish.nei.fresh.or.chilled","Brazil","X2012",0,0,8,231,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.fresh.or.chilled",NA,NA,"Freshwater.fish.nei.fresh.or.chilled","Brazil","X2013",0,0,2,196,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.fresh.or.chilled",NA,NA,"Freshwater.fish.nei.fresh.or.chilled","Brazil","X2014",0,0,1,51,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.fresh.or.chilled",NA,NA,"Freshwater.fish.nei.fresh.or.chilled","Brazil","X2015",0,0,2,0,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.fresh.or.chilled",NA,NA,"Freshwater.fish.nei.fresh.or.chilled","Brazil","X2016",0,0,10,0,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.frozen",NA,NA,"Freshwater.fish.nei.frozen","Brazil","X2010",0,0,2,3625,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.frozen",NA,NA,"Freshwater.fish.nei.frozen","Brazil","X2011",0,0,5,5974,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.frozen",NA,NA,"Freshwater.fish.nei.frozen","Brazil","X2012",0,0,0,3822,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.frozen",NA,NA,"Freshwater.fish.nei.frozen","Brazil","X2013",0,0,0,2992,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.frozen",NA,NA,"Freshwater.fish.nei.frozen","Brazil","X2014",0,0,0,3022,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.frozen",NA,NA,"Freshwater.fish.nei.frozen","Brazil","X2015",0,0,13,3426,0,NA,NA,NA,NA
NA,"Freshwater.fish.nei.frozen",NA,NA,"Freshwater.fish.nei.frozen","Brazil","X2016",0,0,35,3629,0,NA,NA,NA,NA
NA,"Freshwater.siluroids.nei",NA,NA,"Freshwater.siluroids.nei","Brazil","X2010",0,30015,0,0,0,NA,NA,NA,NA
NA,"Freshwater.siluroids.nei",NA,NA,"Freshwater.siluroids.nei","Brazil","X2011",9491,15965,0,0,0,NA,NA,NA,NA
NA,"Freshwater.siluroids.nei",NA,NA,"Freshwater.siluroids.nei","Brazil","X2012",10560,16091,0,0,0,NA,NA,NA,NA
NA,"Freshwater.siluroids.nei",NA,NA,"Freshwater.siluroids.nei","Brazil","X2013",15715,16227,0,0,0,NA,NA,NA,NA
NA,"Freshwater.siluroids.nei",NA,NA,"Freshwater.siluroids.nei","Brazil","X2014",20400,16021,0,0,0,NA,NA,NA,NA
NA,"Freshwater.siluroids.nei",NA,NA,"Freshwater.siluroids.nei","Brazil","X2015",18400,15300,0,0,0,NA,NA,NA,NA
NA,"Freshwater.siluroids.nei",NA,NA,"Freshwater.siluroids.nei","Brazil","X2016",15900,15300,0,0,0,NA,NA,NA,NA
NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen",NA,NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen","Brazil","X2012",0,0,0,47,0,NA,NA,NA,NA
NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen",NA,NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen","Brazil","X2013",0,0,0,123,0,NA,NA,NA,NA
NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen",NA,NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen","Brazil","X2014",0,0,0,102,0,NA,NA,NA,NA
NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen",NA,NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen","Brazil","X2015",0,0,0,102,0,NA,NA,NA,NA
NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen",NA,NA,"Gadiformes.excl.Alaska.pollock.meat.whether.or.not.minced.frozen","Brazil","X2016",0,0,0,70,0,NA,NA,NA,NA
NA,"Gilded.catfish",NA,NA,"Gilded.catfish","Brazil","X2010",0,14379,0,0,0,NA,NA,NA,NA
NA,"Gilded.catfish",NA,NA,"Gilded.catfish","Brazil","X2011",0,14348,0,0,0,NA,NA,NA,NA
NA,"Gilded.catfish",NA,NA,"Gilded.catfish","Brazil","X2012",0,14459,0,0,0,NA,NA,NA,NA
NA,"Gilded.catfish",NA,NA,"Gilded.catfish","Brazil","X2013",0,14582,0,0,0,NA,NA,NA,NA
NA,"Gilded.catfish",NA,NA,"Gilded.catfish","Brazil","X2014",0,14397,0,0,0,NA,NA,NA,NA
NA,"Gilded.catfish",NA,NA,"Gilded.catfish","Brazil","X2015",0,13760,0,0,0,NA,NA,NA,NA
NA,"Gilded.catfish",NA,NA,"Gilded.catfish","Brazil","X2016",0,13760,0,0,0,NA,NA,NA,NA
NA,"Guyana.dolphin",NA,NA,"Guyana.dolphin","Brazil","X2010",0,60,0,0,0,NA,NA,NA,NA
NA,"Guyana.dolphin",NA,NA,"Guyana.dolphin","Brazil","X2011",0,41,0,0,0,NA,NA,NA,NA
NA,"Guyana.dolphin",NA,NA,"Guyana.dolphin","Brazil","X2012",0,19,0,0,0,NA,NA,NA,NA
NA,"Guyana.dolphin",NA,NA,"Guyana.dolphin","Brazil","X2013",0,3,0,0,0,NA,NA,NA,NA
NA,"Guyana.dolphin",NA,NA,"Guyana.dolphin","Brazil","X2014",0,20,0,0,0,NA,NA,NA,NA
NA,"Humpback.whale",NA,NA,"Humpback.whale","Brazil","X2012",0,1,0,0,0,NA,NA,NA,NA
NA,"Humpback.whale",NA,NA,"Humpback.whale","Brazil","X2013",0,1,0,0,0,NA,NA,NA,NA
NA,"Humpback.whale",NA,NA,"Humpback.whale","Brazil","X2014",0,27,0,0,0,NA,NA,NA,NA
NA,"Kissing.prochilodus",NA,NA,"Kissing.prochilodus","Brazil","X2010",0,16435,0,0,0,NA,NA,NA,NA
NA,"Kissing.prochilodus",NA,NA,"Kissing.prochilodus","Brazil","X2011",0,15498,0,0,0,NA,NA,NA,NA
NA,"Kissing.prochilodus",NA,NA,"Kissing.prochilodus","Brazil","X2012",0,15619,0,0,0,NA,NA,NA,NA
NA,"Kissing.prochilodus",NA,NA,"Kissing.prochilodus","Brazil","X2013",0,15751,0,0,0,NA,NA,NA,NA
NA,"Kissing.prochilodus",NA,NA,"Kissing.prochilodus","Brazil","X2014",0,15551,0,0,0,NA,NA,NA,NA
NA,"Kissing.prochilodus",NA,NA,"Kissing.prochilodus","Brazil","X2015",0,14900,0,0,0,NA,NA,NA,NA
NA,"Kissing.prochilodus",NA,NA,"Kissing.prochilodus","Brazil","X2016",0,14900,0,0,0,NA,NA,NA,NA
NA,"Kumakuma",NA,NA,"Kumakuma","Brazil","X2011",0,3099,0,0,0,NA,NA,NA,NA
NA,"Kumakuma",NA,NA,"Kumakuma","Brazil","X2012",0,3123,0,0,0,NA,NA,NA,NA
NA,"Kumakuma",NA,NA,"Kumakuma","Brazil","X2013",0,3149,0,0,0,NA,NA,NA,NA
NA,"Kumakuma",NA,NA,"Kumakuma","Brazil","X2014",0,3109,0,0,0,NA,NA,NA,NA
NA,"Kumakuma",NA,NA,"Kumakuma","Brazil","X2015",0,2980,0,0,0,NA,NA,NA,NA
NA,"Kumakuma",NA,NA,"Kumakuma","Brazil","X2016",0,2980,0,0,0,NA,NA,NA,NA
NA,"Laulao.catfish",NA,NA,"Laulao.catfish","Brazil","X2010",0,24607,0,0,0,NA,NA,NA,NA
NA,"Laulao.catfish",NA,NA,"Laulao.catfish","Brazil","X2011",0,23204,0,0,0,NA,NA,NA,NA
NA,"Laulao.catfish",NA,NA,"Laulao.catfish","Brazil","X2012",0,23385,0,0,0,NA,NA,NA,NA
NA,"Laulao.catfish",NA,NA,"Laulao.catfish","Brazil","X2013",0,23584,0,0,0,NA,NA,NA,NA
NA,"Laulao.catfish",NA,NA,"Laulao.catfish","Brazil","X2014",0,23284,0,0,0,NA,NA,NA,NA
NA,"Laulao.catfish",NA,NA,"Laulao.catfish","Brazil","X2015",0,22200,0,0,0,NA,NA,NA,NA
NA,"Laulao.catfish",NA,NA,"Laulao.catfish","Brazil","X2016",0,22200,0,0,0,NA,NA,NA,NA
NA,"Livers.roes.milt.dried.salted.or.in.brine.nei",NA,NA,"Livers.roes.milt.dried.salted.or.in.brine.nei","Brazil","X2010",0,0,0,2,0,NA,NA,NA,NA
NA,"Livers.roes.milt.dried.salted.or.in.brine.nei",NA,NA,"Livers.roes.milt.dried.salted.or.in.brine.nei","Brazil","X2012",0,0,0,1,0,NA,NA,NA,NA
NA,"Loweye.catfishes.nei",NA,NA,"Loweye.catfishes.nei","Brazil","X2011",0,9027,0,0,0,NA,NA,NA,NA
NA,"Loweye.catfishes.nei",NA,NA,"Loweye.catfishes.nei","Brazil","X2012",0,9098,0,0,0,NA,NA,NA,NA
NA,"Loweye.catfishes.nei",NA,NA,"Loweye.catfishes.nei","Brazil","X2013",0,9175,0,0,0,NA,NA,NA,NA
NA,"Loweye.catfishes.nei",NA,NA,"Loweye.catfishes.nei","Brazil","X2014",0,9058,0,0,0,NA,NA,NA,NA
NA,"Loweye.catfishes.nei",NA,NA,"Loweye.catfishes.nei","Brazil","X2015",0,8660,0,0,0,NA,NA,NA,NA
NA,"Loweye.catfishes.nei",NA,NA,"Loweye.catfishes.nei","Brazil","X2016",0,8660,0,0,0,NA,NA,NA,NA
NA,"Manduba",NA,NA,"Manduba","Brazil","X2011",0,2116,0,0,0,NA,NA,NA,NA
NA,"Manduba",NA,NA,"Manduba","Brazil","X2012",0,2132,0,0,0,NA,NA,NA,NA
NA,"Manduba",NA,NA,"Manduba","Brazil","X2013",0,2150,0,0,0,NA,NA,NA,NA
NA,"Manduba",NA,NA,"Manduba","Brazil","X2014",0,2123,0,0,0,NA,NA,NA,NA
NA,"Manduba",NA,NA,"Manduba","Brazil","X2015",0,2030,0,0,0,NA,NA,NA,NA
NA,"Manduba",NA,NA,"Manduba","Brazil","X2016",0,2030,0,0,0,NA,NA,NA,NA
NA,"Marbled.swamp.eel",NA,NA,"Marbled.swamp.eel","Brazil","X2010",0,34,0,0,0,NA,NA,NA,NA
NA,"Marbled.swamp.eel",NA,NA,"Marbled.swamp.eel","Brazil","X2011",0,32,0,0,0,NA,NA,NA,NA
NA,"Marbled.swamp.eel",NA,NA,"Marbled.swamp.eel","Brazil","X2012",0,33,0,0,0,NA,NA,NA,NA
NA,"Marbled.swamp.eel",NA,NA,"Marbled.swamp.eel","Brazil","X2013",0,33,0,0,0,NA,NA,NA,NA
NA,"Marbled.swamp.eel",NA,NA,"Marbled.swamp.eel","Brazil","X2014",0,33,0,0,0,NA,NA,NA,NA
NA,"Marbled.swamp.eel",NA,NA,"Marbled.swamp.eel","Brazil","X2015",0,31,0,0,0,NA,NA,NA,NA
NA,"Marbled.swamp.eel",NA,NA,"Marbled.swamp.eel","Brazil","X2016",0,31,0,0,0,NA,NA,NA,NA
NA,"Marlinssailfishesetc.nei",NA,NA,"Marlinssailfishesetc.nei","Brazil","X2011",0,116,0,0,0,NA,NA,NA,NA
NA,"Marlinssailfishesetc.nei",NA,NA,"Marlinssailfishesetc.nei","Brazil","X2012",0,79,0,0,0,NA,NA,NA,NA
NA,"Meat.of.tilapias.catfish.carp.eels.nile.perch.and.snakeheads.fresh.or.chilled",NA,NA,"Meat.of.tilapias.catfish.carp.eels.nile.perch.and.snakeheads.fresh.or.chilled","Brazil","X2014",0,0,0,3,0,NA,NA,NA,NA
NA,"Mussel.meat.prepared.or.preserved.nei",NA,NA,"Mussel.meat.prepared.or.preserved.nei","Brazil","X2012",0,0,0,424,0,NA,NA,NA,NA
NA,"Mussel.meat.prepared.or.preserved.nei",NA,NA,"Mussel.meat.prepared.or.preserved.nei","Brazil","X2013",0,0,0,1066,0,NA,NA,NA,NA
NA,"Mussel.meat.prepared.or.preserved.nei",NA,NA,"Mussel.meat.prepared.or.preserved.nei","Brazil","X2014",0,0,0,1114,0,NA,NA,NA,NA
NA,"Mussel.meat.prepared.or.preserved.nei",NA,NA,"Mussel.meat.prepared.or.preserved.nei","Brazil","X2015",0,0,0,948,0,NA,NA,NA,NA
NA,"Mussel.meat.prepared.or.preserved.nei",NA,NA,"Mussel.meat.prepared.or.preserved.nei","Brazil","X2016",0,0,0,613,0,NA,NA,NA,NA
NA,"Nile.perch.and.snakeheads.Channa.spp..fresh.or.chilled",NA,NA,"Nile.perch.and.snakeheads.Channa.spp..fresh.or.chilled","Brazil","X2012",0,0,2,0,0,NA,NA,NA,NA
NA,"Nile.perch.and.snakeheads.Channa.spp..fresh.or.chilled",NA,NA,"Nile.perch.and.snakeheads.Channa.spp..fresh.or.chilled","Brazil","X2015",0,0,2,0,0,NA,NA,NA,NA
NA,"Nile.perch.and.snakeheads.Channa.spp..fresh.or.chilled",NA,NA,"Nile.perch.and.snakeheads.Channa.spp..fresh.or.chilled","Brazil","X2016",0,0,1,0,0,NA,NA,NA,NA
NA,"Nile.perch.Lates.niloticus.and.snakeheads.Channa.spp..frozen",NA,NA,"Nile.perch.Lates.niloticus.and.snakeheads.Channa.spp..frozen","Brazil","X2012",0,0,0,16,0,NA,NA,NA,NA
NA,"Nile.perch.Lates.niloticus.and.snakeheads.Channa.spp..frozen",NA,NA,"Nile.perch.Lates.niloticus.and.snakeheads.Channa.spp..frozen","Brazil","X2013",0,0,6,5,0,NA,NA,NA,NA
NA,"Nile.perch.Lates.niloticus.and.snakeheads.Channa.spp..frozen",NA,NA,"Nile.perch.Lates.niloticus.and.snakeheads.Channa.spp..frozen","Brazil","X2014",0,0,23,38,0,NA,NA,NA,NA
NA,"North.African.catfish",NA,NA,"North.African.catfish","Brazil","X2010",300,0,0,0,0,NA,NA,NA,NA
NA,"Norway.lobsters.Nephrops.spp..nei.frozen",NA,NA,"Norway.lobsters.Nephrops.spp..nei.frozen","Brazil","X2016",0,0,10,0,0,NA,NA,NA,NA
NA,"Oscar",NA,NA,"Oscar","Brazil","X2010",0,1943,0,0,0,NA,NA,NA,NA
NA,"Oscar",NA,NA,"Oscar","Brazil","X2011",0,1832,0,0,0,NA,NA,NA,NA
NA,"Oscar",NA,NA,"Oscar","Brazil","X2012",0,1847,0,0,0,NA,NA,NA,NA
NA,"Oscar",NA,NA,"Oscar","Brazil","X2013",0,1862,0,0,0,NA,NA,NA,NA
NA,"Oscar",NA,NA,"Oscar","Brazil","X2014",0,1839,0,0,0,NA,NA,NA,NA
NA,"Oscar",NA,NA,"Oscar","Brazil","X2015",0,1770,0,0,0,NA,NA,NA,NA
NA,"Oscar",NA,NA,"Oscar","Brazil","X2016",0,1770,0,0,0,NA,NA,NA,NA
NA,"Pacific.lion.s.paw",NA,NA,"Pacific.lion.s.paw","Brazil","X2010",5,0,0,0,0,NA,NA,NA,NA
NA,"Pacu",NA,NA,"Pacu","Brazil","X2010",21245,0,0,0,0,NA,NA,NA,NA
NA,"Pacu",NA,NA,"Pacu","Brazil","X2011",11667,0,0,0,0,NA,NA,NA,NA
NA,"Pacu",NA,NA,"Pacu","Brazil","X2012",12673,0,0,0,0,NA,NA,NA,NA
NA,"Pacu",NA,NA,"Pacu","Brazil","X2013",13653,0,0,0,0,NA,NA,NA,NA
NA,"Pacu",NA,NA,"Pacu","Brazil","X2014",14600,0,0,0,0,NA,NA,NA,NA
NA,"Pacu",NA,NA,"Pacu","Brazil","X2015",13300,0,0,0,0,NA,NA,NA,NA
NA,"Pacu",NA,NA,"Pacu","Brazil","X2016",13100,0,0,0,0,NA,NA,NA,NA
NA,"Paraguayan.caiman",NA,NA,"Paraguayan.caiman","Brazil","X2010",0,1101,0,0,0,NA,NA,NA,NA
NA,"Paraguayan.caiman",NA,NA,"Paraguayan.caiman","Brazil","X2011",0,9036,0,0,0,NA,NA,NA,NA
NA,"Paraguayan.caiman",NA,NA,"Paraguayan.caiman","Brazil","X2012",0,6320,0,0,0,NA,NA,NA,NA
NA,"Paraguayan.caiman",NA,NA,"Paraguayan.caiman","Brazil","X2013",0,22290,0,0,0,NA,NA,NA,NA
NA,"Paraguayan.caiman",NA,NA,"Paraguayan.caiman","Brazil","X2014",0,4907,0,0,0,NA,NA,NA,NA
NA,"Paraguayan.caiman",NA,NA,"Paraguayan.caiman","Brazil","X2015",0,12719,0,0,0,NA,NA,NA,NA
NA,"Paraguayan.caiman",NA,NA,"Paraguayan.caiman","Brazil","X2016",0,62,0,0,0,NA,NA,NA,NA
NA,"Pati",NA,NA,"Pati","Brazil","X2010",0,1,0,0,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Brazil","X2010",0,0,1213,3574,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Brazil","X2011",0,0,1385,3411,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Brazil","X2012",0,0,1100,8726,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Brazil","X2013",0,0,773,12023,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Brazil","X2014",0,0,648,4305,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Brazil","X2015",0,0,637,604,0,NA,NA,NA,NA
NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei",NA,NA,"Pilchards.Sardinops.spp..prep.or.pres.not.minced.nei","Brazil","X2016",0,0,860,208,0,NA,NA,NA,NA
NA,"Piranhas.nei",NA,NA,"Piranhas.nei","Brazil","X2010",0,11042,0,0,0,NA,NA,NA,NA
NA,"Piranhas.nei",NA,NA,"Piranhas.nei","Brazil","X2011",0,3438,0,0,0,NA,NA,NA,NA
NA,"Piranhas.nei",NA,NA,"Piranhas.nei","Brazil","X2012",0,3465,0,0,0,NA,NA,NA,NA
NA,"Piranhas.nei",NA,NA,"Piranhas.nei","Brazil","X2013",0,3494,0,0,0,NA,NA,NA,NA
NA,"Piranhas.nei",NA,NA,"Piranhas.nei","Brazil","X2014",0,3450,0,0,0,NA,NA,NA,NA
NA,"Piranhas.nei",NA,NA,"Piranhas.nei","Brazil","X2015",0,3300,0,0,0,NA,NA,NA,NA
NA,"Piranhas.nei",NA,NA,"Piranhas.nei","Brazil","X2016",0,3300,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Brazil","X2010",784,2238,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Brazil","X2011",3100,2047,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Brazil","X2012",3459,2063,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Brazil","X2013",4766,2081,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Brazil","X2014",4600,2054,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Brazil","X2015",3500,1970,0,0,0,NA,NA,NA,NA
NA,"Pirapatinga",NA,NA,"Pirapatinga","Brazil","X2016",2100,1970,0,0,0,NA,NA,NA,NA
NA,"Porthole.shovelnose.catfish",NA,NA,"Porthole.shovelnose.catfish","Brazil","X2010",0,12,0,0,0,NA,NA,NA,NA
NA,"Porthole.shovelnose.catfish",NA,NA,"Porthole.shovelnose.catfish","Brazil","X2011",0,12,0,0,0,NA,NA,NA,NA
NA,"Porthole.shovelnose.catfish",NA,NA,"Porthole.shovelnose.catfish","Brazil","X2012",0,12,0,0,0,NA,NA,NA,NA
NA,"Porthole.shovelnose.catfish",NA,NA,"Porthole.shovelnose.catfish","Brazil","X2013",0,12,0,0,0,NA,NA,NA,NA
NA,"Porthole.shovelnose.catfish",NA,NA,"Porthole.shovelnose.catfish","Brazil","X2014",0,12,0,0,0,NA,NA,NA,NA
NA,"Porthole.shovelnose.catfish",NA,NA,"Porthole.shovelnose.catfish","Brazil","X2015",0,11,0,0,0,NA,NA,NA,NA
NA,"Porthole.shovelnose.catfish",NA,NA,"Porthole.shovelnose.catfish","Brazil","X2016",0,11,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Brazil","X2010",5226,28432,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Brazil","X2011",2609,26811,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Brazil","X2012",2926,27020,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Brazil","X2013",2774,27249,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Brazil","X2014",2400,26903,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Brazil","X2015",2600,25500,0,0,0,NA,NA,NA,NA
NA,"Prochilods.nei",NA,NA,"Prochilods.nei","Brazil","X2016",2700,25500,0,0,0,NA,NA,NA,NA
NA,"Raphael.catfish",NA,NA,"Raphael.catfish","Brazil","X2010",0,219,0,0,0,NA,NA,NA,NA
NA,"Raphael.catfish",NA,NA,"Raphael.catfish","Brazil","X2011",0,206,0,0,0,NA,NA,NA,NA
NA,"Raphael.catfish",NA,NA,"Raphael.catfish","Brazil","X2012",0,208,0,0,0,NA,NA,NA,NA
NA,"Raphael.catfish",NA,NA,"Raphael.catfish","Brazil","X2013",0,210,0,0,0,NA,NA,NA,NA
NA,"Raphael.catfish",NA,NA,"Raphael.catfish","Brazil","X2014",0,207,0,0,0,NA,NA,NA,NA
NA,"Raphael.catfish",NA,NA,"Raphael.catfish","Brazil","X2015",0,200,0,0,0,NA,NA,NA,NA
NA,"Raphael.catfish",NA,NA,"Raphael.catfish","Brazil","X2016",0,200,0,0,0,NA,NA,NA,NA
NA,"Redtail.catfish",NA,NA,"Redtail.catfish","Brazil","X2010",0,723,0,0,0,NA,NA,NA,NA
NA,"Redtail.catfish",NA,NA,"Redtail.catfish","Brazil","X2011",0,681,0,0,0,NA,NA,NA,NA
NA,"Redtail.catfish",NA,NA,"Redtail.catfish","Brazil","X2012",0,687,0,0,0,NA,NA,NA,NA
NA,"Redtail.catfish",NA,NA,"Redtail.catfish","Brazil","X2013",0,692,0,0,0,NA,NA,NA,NA
NA,"Redtail.catfish",NA,NA,"Redtail.catfish","Brazil","X2014",0,684,0,0,0,NA,NA,NA,NA
NA,"Redtail.catfish",NA,NA,"Redtail.catfish","Brazil","X2015",0,655,0,0,0,NA,NA,NA,NA
NA,"Redtail.catfish",NA,NA,"Redtail.catfish","Brazil","X2016",0,655,0,0,0,NA,NA,NA,NA
NA,"River.prawns.nei",NA,NA,"River.prawns.nei","Brazil","X2010",0,5737,0,0,0,NA,NA,NA,NA
NA,"River.prawns.nei",NA,NA,"River.prawns.nei","Brazil","X2011",0,5410,0,0,0,NA,NA,NA,NA
NA,"River.prawns.nei",NA,NA,"River.prawns.nei","Brazil","X2012",0,5452,0,0,0,NA,NA,NA,NA
NA,"River.prawns.nei",NA,NA,"River.prawns.nei","Brazil","X2013",0,5498,0,0,0,NA,NA,NA,NA
NA,"River.prawns.nei",NA,NA,"River.prawns.nei","Brazil","X2014",0,5428,0,0,0,NA,NA,NA,NA
NA,"River.prawns.nei",NA,NA,"River.prawns.nei","Brazil","X2015",0,5200,0,0,0,NA,NA,NA,NA
NA,"River.prawns.nei",NA,NA,"River.prawns.nei","Brazil","X2016",0,5200,0,0,0,NA,NA,NA,NA
NA,"S.Am.freshwater.stingrays.nei",NA,NA,"S.Am.freshwater.stingrays.nei","Brazil","X2011",0,743,0,0,0,NA,NA,NA,NA
NA,"S.Am.freshwater.stingrays.nei",NA,NA,"S.Am.freshwater.stingrays.nei","Brazil","X2012",0,749,0,0,0,NA,NA,NA,NA
NA,"S.Am.freshwater.stingrays.nei",NA,NA,"S.Am.freshwater.stingrays.nei","Brazil","X2013",0,755,0,0,0,NA,NA,NA,NA
NA,"S.Am.freshwater.stingrays.nei",NA,NA,"S.Am.freshwater.stingrays.nei","Brazil","X2014",0,746,0,0,0,NA,NA,NA,NA
NA,"S.Am.freshwater.stingrays.nei",NA,NA,"S.Am.freshwater.stingrays.nei","Brazil","X2015",0,715,0,0,0,NA,NA,NA,NA
NA,"S.Am.freshwater.stingrays.nei",NA,NA,"S.Am.freshwater.stingrays.nei","Brazil","X2016",0,715,0,0,0,NA,NA,NA,NA
NA,"Sea.cucumber.other.than.live.fresh.or.chilled",NA,NA,"Sea.cucumber.other.than.live.fresh.or.chilled","Brazil","X2016",0,0,6,0,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Brazil","X2012",0,0,0,507,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Brazil","X2013",0,0,0,792,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Brazil","X2014",0,0,0,810,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Brazil","X2015",0,0,2,812,0,NA,NA,NA,NA
NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei",NA,NA,"Seaweeds.and.other.algae.fit.for.human.consumption.nei","Brazil","X2016",0,0,0,719,0,NA,NA,NA,NA
