"subsector","year","region","month","species","tons","international_waters"
"fabric_vessel",2015,"VI","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2015,"VI","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2015,"VI","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2015,"VI","anual","RAYA ESPINOSA",NA,0
"fabric_vessel",2015,"VI","anual","REINETA",NA,0
"fabric_vessel",2015,"VI","anual","TOLLO",NA,0
"fabric_vessel",2015,"VII","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2015,"VII","anual","BROTULA",NA,0
"fabric_vessel",2015,"VII","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2015,"VII","anual","CHANCHARRO",NA,0
"fabric_vessel",2015,"VII","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2015,"VII","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2015,"VII","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2015,"VII","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2015,"VII","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2015,"VII","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2015,"VII","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2015,"VII","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2015,"VII","anual","RAYA ESPINOSA",NA,0
"fabric_vessel",2015,"VII","anual","REINETA",NA,0
"fabric_vessel",2015,"VII","anual","TOLLO",NA,0
"fabric_vessel",2015,"VIII","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2015,"VIII","anual","BROTULA",NA,0
"fabric_vessel",2015,"VIII","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2015,"VIII","anual","CHANCHARRO",NA,0
"fabric_vessel",2015,"VIII","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2015,"VIII","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2015,"VIII","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2015,"VIII","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2015,"VIII","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2015,"VIII","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2015,"VIII","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2015,"VIII","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2015,"VIII","anual","RAYA ESPINOSA",NA,0
"fabric_vessel",2015,"VIII","anual","REINETA",NA,0
"fabric_vessel",2015,"VIII","anual","TOLLO",NA,0
"fabric_vessel",2015,"IX","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2015,"IX","anual","BROTULA",NA,0
"fabric_vessel",2015,"IX","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2015,"IX","anual","CHANCHARRO",NA,0
"fabric_vessel",2015,"IX","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2015,"IX","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2015,"IX","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2015,"IX","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2015,"IX","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2015,"IX","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2015,"IX","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2015,"IX","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2015,"IX","anual","RAYA ESPINOSA",NA,0
"fabric_vessel",2015,"IX","anual","REINETA",NA,0
"fabric_vessel",2015,"IX","anual","TOLLO",NA,0
"fabric_vessel",2015,"XIV","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2015,"XIV","anual","BROTULA",NA,0
"fabric_vessel",2015,"XIV","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2015,"XIV","anual","CHANCHARRO",NA,0
"fabric_vessel",2015,"XIV","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2015,"XIV","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2015,"XIV","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2015,"XIV","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2015,"XIV","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2015,"XIV","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2015,"XIV","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2015,"XIV","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2015,"XIV","anual","RAYA ESPINOSA",NA,0
"fabric_vessel",2015,"XIV","anual","REINETA",NA,0
"fabric_vessel",2015,"XIV","anual","TOLLO",NA,0
"fabric_vessel",2015,"X","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2015,"X","anual","BROTULA",NA,0
"fabric_vessel",2015,"X","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2015,"X","anual","CHANCHARRO",NA,0
"fabric_vessel",2015,"X","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2015,"X","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2015,"X","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2015,"X","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2015,"X","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2015,"X","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2015,"X","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2015,"X","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2015,"X","anual","RAYA ESPINOSA",NA,0
"fabric_vessel",2015,"X","anual","REINETA",NA,0
"fabric_vessel",2015,"X","anual","TOLLO",NA,0
"fabric_vessel",2015,"XI","anual","BACALAO DE PROFUNDIDAD",1,0
"fabric_vessel",2015,"XI","anual","BROTULA",36,0
"fabric_vessel",2015,"XI","anual","CABRILLA COMUN",146,0
"fabric_vessel",2015,"XI","anual","CHANCHARRO",628,0
"fabric_vessel",2015,"XI","anual","COJINOBA DEL SUR O AZUL",4,0
"fabric_vessel",2015,"XI","anual","COJINOBA MOTEADA",128,0
"fabric_vessel",2015,"XI","anual","CONGRIO DORADO",210,0
"fabric_vessel",2015,"XI","anual","GRANADERO GRANDE",0,0
"fabric_vessel",2015,"XI","anual","MERLUZA DE COLA",2895,0
"fabric_vessel",2015,"XI","anual","MERLUZA DE TRES ALETAS",1,0
"fabric_vessel",2015,"XI","anual","MERLUZA DEL SUR O AUSTRAL",2447,0
"fabric_vessel",2015,"XI","anual","PEJERRATA O GRANADERO",10,0
"fabric_vessel",2015,"XI","anual","RAYA ESPINOSA",1,0
"fabric_vessel",2015,"XI","anual","REINETA",47,0
"fabric_vessel",2015,"XI","anual","TOLLO",223,0
"fabric_vessel",2015,"XII","anual","BACALAO DE PROFUNDIDAD",1116,0
"fabric_vessel",2015,"XII","anual","BROTULA",665,0
"fabric_vessel",2015,"XII","anual","CABRILLA COMUN",234,0
"fabric_vessel",2015,"XII","anual","CHANCHARRO",271,0
"fabric_vessel",2015,"XII","anual","COJINOBA DEL SUR O AZUL",238,0
"fabric_vessel",2015,"XII","anual","COJINOBA MOTEADA",2391,0
"fabric_vessel",2015,"XII","anual","CONGRIO DORADO",328,0
"fabric_vessel",2015,"XII","anual","GRANADERO GRANDE",2,0
"fabric_vessel",2015,"XII","anual","MERLUZA DE COLA",19856,0
"fabric_vessel",2015,"XII","anual","MERLUZA DE TRES ALETAS",8808,0
"fabric_vessel",2015,"XII","anual","MERLUZA DEL SUR O AUSTRAL",3683,0
"fabric_vessel",2015,"XII","anual","PEJERRATA O GRANADERO",44,0
"fabric_vessel",2015,"XII","anual","RAYA ESPINOSA",0,0
"fabric_vessel",2015,"XII","anual","REINETA",167,0
"fabric_vessel",2015,"XII","anual","TOLLO",170,0
"fabric_vessel",2016,"XV","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"XV","anual","BROTULA",NA,0
"fabric_vessel",2016,"XV","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"XV","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"XV","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"XV","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"XV","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"XV","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"XV","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"XV","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"XV","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"XV","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"XV","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"XV","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"XV","anual","REINETA",NA,0
"fabric_vessel",2016,"XV","anual","TOLLO",NA,0
"fabric_vessel",2016,"I","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"I","anual","BROTULA",NA,0
"fabric_vessel",2016,"I","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"I","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"I","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"I","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"I","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"I","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"I","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"I","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"I","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"I","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"I","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"I","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"I","anual","REINETA",NA,0
"fabric_vessel",2016,"I","anual","TOLLO",NA,0
"fabric_vessel",2016,"II","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"II","anual","BROTULA",NA,0
"fabric_vessel",2016,"II","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"II","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"II","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"II","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"II","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"II","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"II","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"II","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"II","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"II","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"II","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"II","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"II","anual","REINETA",NA,0
"fabric_vessel",2016,"II","anual","TOLLO",NA,0
"fabric_vessel",2016,"III","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"III","anual","BROTULA",NA,0
"fabric_vessel",2016,"III","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"III","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"III","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"III","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"III","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"III","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"III","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"III","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"III","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"III","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"III","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"III","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"III","anual","REINETA",NA,0
"fabric_vessel",2016,"III","anual","TOLLO",NA,0
"fabric_vessel",2016,"IV","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"IV","anual","BROTULA",NA,0
"fabric_vessel",2016,"IV","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"IV","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"IV","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"IV","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"IV","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"IV","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"IV","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"IV","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"IV","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"IV","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"IV","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"IV","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"IV","anual","REINETA",NA,0
"fabric_vessel",2016,"IV","anual","TOLLO",NA,0
"fabric_vessel",2016,"V","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"V","anual","BROTULA",NA,0
"fabric_vessel",2016,"V","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"V","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"V","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"V","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"V","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"V","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"V","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"V","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"V","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"V","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"V","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"V","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"V","anual","REINETA",NA,0
"fabric_vessel",2016,"V","anual","TOLLO",NA,0
"fabric_vessel",2016,"VI","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"VI","anual","BROTULA",NA,0
"fabric_vessel",2016,"VI","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"VI","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"VI","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"VI","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"VI","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"VI","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"VI","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"VI","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"VI","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"VI","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"VI","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"VI","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"VI","anual","REINETA",NA,0
"fabric_vessel",2016,"VI","anual","TOLLO",NA,0
"fabric_vessel",2016,"VII","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"VII","anual","BROTULA",NA,0
"fabric_vessel",2016,"VII","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"VII","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"VII","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"VII","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"VII","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"VII","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"VII","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"VII","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"VII","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"VII","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"VII","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"VII","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"VII","anual","REINETA",NA,0
"fabric_vessel",2016,"VII","anual","TOLLO",NA,0
"fabric_vessel",2016,"VIII","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"VIII","anual","BROTULA",NA,0
"fabric_vessel",2016,"VIII","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"VIII","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"VIII","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"VIII","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"VIII","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"VIII","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"VIII","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"VIII","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"VIII","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"VIII","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"VIII","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"VIII","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"VIII","anual","REINETA",NA,0
"fabric_vessel",2016,"VIII","anual","TOLLO",NA,0
"fabric_vessel",2016,"IX","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"IX","anual","BROTULA",NA,0
"fabric_vessel",2016,"IX","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"IX","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"IX","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"IX","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"IX","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"IX","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"IX","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"IX","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"IX","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"IX","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"IX","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"IX","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"IX","anual","REINETA",NA,0
"fabric_vessel",2016,"IX","anual","TOLLO",NA,0
"fabric_vessel",2016,"XIV","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"XIV","anual","BROTULA",NA,0
"fabric_vessel",2016,"XIV","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"XIV","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"XIV","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"XIV","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"XIV","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"XIV","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"XIV","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"XIV","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"XIV","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"XIV","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"XIV","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"XIV","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"XIV","anual","REINETA",NA,0
"fabric_vessel",2016,"XIV","anual","TOLLO",NA,0
"fabric_vessel",2016,"X","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2016,"X","anual","BROTULA",NA,0
"fabric_vessel",2016,"X","anual","CABRILLA COMUN",NA,0
"fabric_vessel",2016,"X","anual","CHANCHARRO",NA,0
"fabric_vessel",2016,"X","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2016,"X","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2016,"X","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2016,"X","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"X","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2016,"X","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2016,"X","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2016,"X","anual","PEJERRATA",NA,0
"fabric_vessel",2016,"X","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2016,"X","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"X","anual","REINETA",NA,0
"fabric_vessel",2016,"X","anual","TOLLO",NA,0
"fabric_vessel",2016,"XI","anual","BACALAO DE PROFUNDIDAD",0,0
"fabric_vessel",2016,"XI","anual","BROTULA",41,0
"fabric_vessel",2016,"XI","anual","CABRILLA COMUN",74,0
"fabric_vessel",2016,"XI","anual","CHANCHARRO",96,0
"fabric_vessel",2016,"XI","anual","COJINOBA DEL SUR O AZUL",116,0
"fabric_vessel",2016,"XI","anual","COJINOBA MOTEADA",962,0
"fabric_vessel",2016,"XI","anual","CONGRIO DORADO",311,0
"fabric_vessel",2016,"XI","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2016,"XI","anual","MERLUZA DE COLA",1607,0
"fabric_vessel",2016,"XI","anual","MERLUZA DE TRES ALETAS",147,0
"fabric_vessel",2016,"XI","anual","MERLUZA DEL SUR O AUSTRAL",2976,0
"fabric_vessel",2016,"XI","anual","PEJERRATA",0,0
"fabric_vessel",2016,"XI","anual","PEJERRATA O GRANADERO",4,0
"fabric_vessel",2016,"XI","anual","PEJERRATA O GRANADERO ESCAMOSO",NA,0
"fabric_vessel",2016,"XI","anual","REINETA",119,0
"fabric_vessel",2016,"XI","anual","TOLLO",63,0
"fabric_vessel",2016,"XII","anual","BACALAO DE PROFUNDIDAD",1301,0
"fabric_vessel",2016,"XII","anual","BROTULA",492,0
"fabric_vessel",2016,"XII","anual","CABRILLA COMUN",1,0
"fabric_vessel",2016,"XII","anual","CHANCHARRO",20,0
"fabric_vessel",2016,"XII","anual","COJINOBA DEL SUR O AZUL",347,0
"fabric_vessel",2016,"XII","anual","COJINOBA MOTEADA",3927,0
"fabric_vessel",2016,"XII","anual","CONGRIO DORADO",255,0
"fabric_vessel",2016,"XII","anual","GRANADERO GRANDE",9,0
"fabric_vessel",2016,"XII","anual","MERLUZA DE COLA",12996,0
"fabric_vessel",2016,"XII","anual","MERLUZA DE TRES ALETAS",8122,0
"fabric_vessel",2016,"XII","anual","MERLUZA DEL SUR O AUSTRAL",3807,0
"fabric_vessel",2016,"XII","anual","PEJERRATA",4,0
"fabric_vessel",2016,"XII","anual","PEJERRATA O GRANADERO",31,0
"fabric_vessel",2016,"XII","anual","PEJERRATA O GRANADERO ESCAMOSO",3,0
"fabric_vessel",2016,"XII","anual","REINETA",107,0
"fabric_vessel",2016,"XII","anual","TOLLO",NA,0
"fabric_vessel",2017,"XV","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2017,"XV","anual","BROTULA",NA,0
"fabric_vessel",2017,"XV","anual","CHANCHARRO",NA,0
"fabric_vessel",2017,"XV","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2017,"XV","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2017,"XV","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2017,"XV","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2017,"XV","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2017,"XV","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2017,"XV","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2017,"XV","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2017,"XV","anual","REINETA",NA,0
"fabric_vessel",2017,"XV","anual","SIERRA",NA,0
"fabric_vessel",2017,"XV","anual","CALAMAR",NA,0
"fabric_vessel",2017,"I","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2017,"I","anual","BROTULA",NA,0
"fabric_vessel",2017,"I","anual","CHANCHARRO",NA,0
"fabric_vessel",2017,"I","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2017,"I","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2017,"I","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2017,"I","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2017,"I","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2017,"I","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2017,"I","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2017,"I","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2017,"I","anual","REINETA",NA,0
"fabric_vessel",2017,"I","anual","SIERRA",NA,0
"fabric_vessel",2017,"I","anual","CALAMAR",NA,0
"fabric_vessel",2017,"II","anual","BACALAO DE PROFUNDIDAD",NA,0
"fabric_vessel",2017,"II","anual","BROTULA",NA,0
"fabric_vessel",2017,"II","anual","CHANCHARRO",NA,0
"fabric_vessel",2017,"II","anual","COJINOBA DEL SUR O AZUL",NA,0
"fabric_vessel",2017,"II","anual","COJINOBA MOTEADA",NA,0
"fabric_vessel",2017,"II","anual","CONGRIO DORADO",NA,0
"fabric_vessel",2017,"II","anual","GRANADERO GRANDE",NA,0
"fabric_vessel",2017,"II","anual","MERLUZA DE COLA",NA,0
"fabric_vessel",2017,"II","anual","MERLUZA DE TRES ALETAS",NA,0
"fabric_vessel",2017,"II","anual","MERLUZA DEL SUR O AUSTRAL",NA,0
"fabric_vessel",2017,"II","anual","PEJERRATA O GRANADERO",NA,0
"fabric_vessel",2017,"II","anual","REINETA",NA,0
"fabric_vessel",2017,"II","anual","SIERRA",NA,0
"fabric_vessel",2017,"II","anual","CALAMAR",NA,0
"fabric_vessel",2017,"III","anual","BACALAO DE PROFUNDIDAD",NA,0
