"chl_name","m_p","region","tons","product","year","use"
"CARACOL PALO PALO","P","XIV",0,"canned",2016,"HC"
"CARACOL TRUMULCO","M","XIV",0,"canned",2016,"HC"
"CARACOL TRUMULCO","P","XIV",0,"canned",2016,"HC"
"CHOLGA","M","XIV",0,"canned",2016,"HC"
"CHOLGA","P","XIV",0,"canned",2016,"HC"
"CHORITO","M","XIV",0,"canned",2016,"HC"
"CHORITO","P","XIV",0,"canned",2016,"HC"
"CULENGUE","M","XIV",0,"canned",2016,"HC"
"CULENGUE","P","XIV",0,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","M","XIV",0,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","P","XIV",0,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","M","XIV",0,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","P","XIV",0,"canned",2016,"HC"
"LAPA NEGRA","M","XIV",0,"canned",2016,"HC"
"LAPA NEGRA","P","XIV",0,"canned",2016,"HC"
"LOCO","M","XIV",0,"canned",2016,"HC"
"LOCO","P","XIV",0,"canned",2016,"HC"
"MACHA","M","XIV",0,"canned",2016,"HC"
"MACHA","P","XIV",0,"canned",2016,"HC"
"NAVAJUELA","M","XIV",0,"canned",2016,"HC"
"NAVAJUELA","P","XIV",0,"canned",2016,"HC"
"OSTRA DEL PACIFICO","M","XIV",0,"canned",2016,"HC"
"OSTRA DEL PACIFICO","P","XIV",0,"canned",2016,"HC"
"PULPO DEL NORTE","M","XIV",0,"canned",2016,"HC"
"PULPO DEL NORTE","P","XIV",0,"canned",2016,"HC"
"PULPO DEL SUR","M","XIV",0,"canned",2016,"HC"
"PULPO DEL SUR","P","XIV",0,"canned",2016,"HC"
"TAQUILLA","M","XIV",0,"canned",2016,"HC"
"TAQUILLA","P","XIV",0,"canned",2016,"HC"
"CENTOLLA","M","XIV",0,"canned",2016,"HC"
"CENTOLLA","P","XIV",0,"canned",2016,"HC"
"CENTOLLON","M","XIV",0,"canned",2016,"HC"
"CENTOLLON","P","XIV",0,"canned",2016,"HC"
"JAIBA MARMOLA","M","XIV",0,"canned",2016,"HC"
"JAIBA MARMOLA","P","XIV",0,"canned",2016,"HC"
"ERIZO","M","XIV",0,"canned",2016,"HC"
"ERIZO","P","XIV",0,"canned",2016,"HC"
"ANCHOVETA","M","X",0,"canned",2016,"HC"
"ANCHOVETA","P","X",0,"canned",2016,"HC"
"BONITO","M","X",0,"canned",2016,"HC"
"BONITO","P","X",0,"canned",2016,"HC"
"CABALLA","M","X",0,"canned",2016,"HC"
"CABALLA","P","X",0,"canned",2016,"HC"
"JUREL","M","X",6,"canned",2016,"HC"
"JUREL","P","X",4,"canned",2016,"HC"
"ABALON ROJO","M","X",361,"canned",2016,"HC"
"ABALON ROJO","P","X",157,"canned",2016,"HC"
"ALMEJA","M","X",301,"canned",2016,"HC"
"ALMEJA","P","X",97,"canned",2016,"HC"
"CARACOL LOCATE","M","X",0,"canned",2016,"HC"
"CARACOL LOCATE","P","X",0,"canned",2016,"HC"
"CARACOL PALO PALO","M","X",33,"canned",2016,"HC"
"CARACOL PALO PALO","P","X",6,"canned",2016,"HC"
"CARACOL TRUMULCO","M","X",0,"canned",2016,"HC"
"CARACOL TRUMULCO","P","X",0,"canned",2016,"HC"
"CHOLGA","M","X",25,"canned",2016,"HC"
"CHOLGA","P","X",4,"canned",2016,"HC"
"CHORITO","M","X",13671,"canned",2016,"HC"
"CHORITO","P","X",3085,"canned",2016,"HC"
"CULENGUE","M","X",364,"canned",2016,"HC"
"CULENGUE","P","X",70,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","M","X",333,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","P","X",108,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","M","X",7,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","P","X",11,"canned",2016,"HC"
"LAPA NEGRA","M","X",1,"canned",2016,"HC"
"LAPA NEGRA","P","X",1,"canned",2016,"HC"
"LOCO","M","X",332,"canned",2016,"HC"
"LOCO","P","X",112,"canned",2016,"HC"
"MACHA","M","X",148,"canned",2016,"HC"
"MACHA","P","X",46,"canned",2016,"HC"
"NAVAJUELA","M","X",208,"canned",2016,"HC"
"NAVAJUELA","P","X",80,"canned",2016,"HC"
"OSTRA DEL PACIFICO","M","X",0,"canned",2016,"HC"
"OSTRA DEL PACIFICO","P","X",0,"canned",2016,"HC"
"PULPO DEL NORTE","M","X",0,"canned",2016,"HC"
"PULPO DEL NORTE","P","X",0,"canned",2016,"HC"
"PULPO DEL SUR","M","X",0,"canned",2016,"HC"
"PULPO DEL SUR","P","X",0,"canned",2016,"HC"
"TAQUILLA","M","X",0,"canned",2016,"HC"
"TAQUILLA","P","X",0,"canned",2016,"HC"
"CENTOLLA","M","X",12,"canned",2016,"HC"
"CENTOLLA","P","X",3,"canned",2016,"HC"
"CENTOLLON","M","X",0,"canned",2016,"HC"
"CENTOLLON","P","X",0,"canned",2016,"HC"
"JAIBA MARMOLA","M","X",2,"canned",2016,"HC"
"JAIBA MARMOLA","P","X",0,"canned",2016,"HC"
"ERIZO","M","X",20,"canned",2016,"HC"
"ERIZO","P","X",4,"canned",2016,"HC"
"ANCHOVETA","M","XI",0,"canned",2016,"HC"
"ANCHOVETA","P","XI",0,"canned",2016,"HC"
"BONITO","M","XI",0,"canned",2016,"HC"
"BONITO","P","XI",0,"canned",2016,"HC"
"CABALLA","M","XI",0,"canned",2016,"HC"
"CABALLA","P","XI",0,"canned",2016,"HC"
"JUREL","M","XI",0,"canned",2016,"HC"
"JUREL","P","XI",0,"canned",2016,"HC"
"ABALON ROJO","M","XI",0,"canned",2016,"HC"
"ABALON ROJO","P","XI",0,"canned",2016,"HC"
"ALMEJA","M","XI",0,"canned",2016,"HC"
"ALMEJA","P","XI",0,"canned",2016,"HC"
"CARACOL LOCATE","M","XI",0,"canned",2016,"HC"
"CARACOL LOCATE","P","XI",0,"canned",2016,"HC"
"CARACOL PALO PALO","M","XI",0,"canned",2016,"HC"
"CARACOL PALO PALO","P","XI",0,"canned",2016,"HC"
"CARACOL TRUMULCO","M","XI",0,"canned",2016,"HC"
"CARACOL TRUMULCO","P","XI",0,"canned",2016,"HC"
"CHOLGA","M","XI",0,"canned",2016,"HC"
"CHOLGA","P","XI",0,"canned",2016,"HC"
"CHORITO","M","XI",0,"canned",2016,"HC"
"CHORITO","P","XI",0,"canned",2016,"HC"
"CULENGUE","M","XI",0,"canned",2016,"HC"
"CULENGUE","P","XI",0,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","M","XI",0,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","P","XI",0,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","M","XI",0,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","P","XI",0,"canned",2016,"HC"
"LAPA NEGRA","M","XI",0,"canned",2016,"HC"
"LAPA NEGRA","P","XI",0,"canned",2016,"HC"
"LOCO","M","XI",0,"canned",2016,"HC"
"LOCO","P","XI",0,"canned",2016,"HC"
"MACHA","M","XI",0,"canned",2016,"HC"
"MACHA","P","XI",0,"canned",2016,"HC"
"NAVAJUELA","M","XI",0,"canned",2016,"HC"
"NAVAJUELA","P","XI",0,"canned",2016,"HC"
"OSTRA DEL PACIFICO","M","XI",0,"canned",2016,"HC"
"OSTRA DEL PACIFICO","P","XI",0,"canned",2016,"HC"
"PULPO DEL NORTE","M","XI",0,"canned",2016,"HC"
"PULPO DEL NORTE","P","XI",0,"canned",2016,"HC"
"PULPO DEL SUR","M","XI",0,"canned",2016,"HC"
"PULPO DEL SUR","P","XI",0,"canned",2016,"HC"
"TAQUILLA","M","XI",0,"canned",2016,"HC"
"TAQUILLA","P","XI",0,"canned",2016,"HC"
"CENTOLLA","M","XI",0,"canned",2016,"HC"
"CENTOLLA","P","XI",0,"canned",2016,"HC"
"CENTOLLON","M","XI",0,"canned",2016,"HC"
"CENTOLLON","P","XI",0,"canned",2016,"HC"
"JAIBA MARMOLA","M","XI",0,"canned",2016,"HC"
"JAIBA MARMOLA","P","XI",0,"canned",2016,"HC"
"ERIZO","M","XI",0,"canned",2016,"HC"
"ERIZO","P","XI",0,"canned",2016,"HC"
"ANCHOVETA","M","XII",0,"canned",2016,"HC"
"ANCHOVETA","P","XII",0,"canned",2016,"HC"
"BONITO","M","XII",0,"canned",2016,"HC"
"BONITO","P","XII",0,"canned",2016,"HC"
"CABALLA","M","XII",0,"canned",2016,"HC"
"CABALLA","P","XII",0,"canned",2016,"HC"
"JUREL","M","XII",0,"canned",2016,"HC"
"JUREL","P","XII",0,"canned",2016,"HC"
"ABALON ROJO","M","XII",0,"canned",2016,"HC"
"ABALON ROJO","P","XII",0,"canned",2016,"HC"
"ALMEJA","M","XII",0,"canned",2016,"HC"
"ALMEJA","P","XII",0,"canned",2016,"HC"
"CARACOL LOCATE","M","XII",0,"canned",2016,"HC"
"CARACOL LOCATE","P","XII",0,"canned",2016,"HC"
"CARACOL PALO PALO","M","XII",0,"canned",2016,"HC"
"CARACOL PALO PALO","P","XII",0,"canned",2016,"HC"
"CARACOL TRUMULCO","M","XII",0,"canned",2016,"HC"
"CARACOL TRUMULCO","P","XII",0,"canned",2016,"HC"
"CHOLGA","M","XII",0,"canned",2016,"HC"
"CHOLGA","P","XII",0,"canned",2016,"HC"
"CHORITO","M","XII",0,"canned",2016,"HC"
"CHORITO","P","XII",0,"canned",2016,"HC"
"CULENGUE","M","XII",0,"canned",2016,"HC"
"CULENGUE","P","XII",0,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","M","XII",0,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","P","XII",0,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","M","XII",0,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","P","XII",0,"canned",2016,"HC"
"LAPA NEGRA","M","XII",0,"canned",2016,"HC"
"LAPA NEGRA","P","XII",0,"canned",2016,"HC"
"LOCO","M","XII",0,"canned",2016,"HC"
"LOCO","P","XII",0,"canned",2016,"HC"
"MACHA","M","XII",0,"canned",2016,"HC"
"MACHA","P","XII",0,"canned",2016,"HC"
"NAVAJUELA","M","XII",0,"canned",2016,"HC"
"NAVAJUELA","P","XII",0,"canned",2016,"HC"
"OSTRA DEL PACIFICO","M","XII",0,"canned",2016,"HC"
"OSTRA DEL PACIFICO","P","XII",0,"canned",2016,"HC"
"PULPO DEL NORTE","M","XII",0,"canned",2016,"HC"
"PULPO DEL NORTE","P","XII",0,"canned",2016,"HC"
"PULPO DEL SUR","M","XII",0,"canned",2016,"HC"
"PULPO DEL SUR","P","XII",0,"canned",2016,"HC"
"TAQUILLA","M","XII",0,"canned",2016,"HC"
"TAQUILLA","P","XII",0,"canned",2016,"HC"
"CENTOLLA","M","XII",38,"canned",2016,"HC"
"CENTOLLA","P","XII",13,"canned",2016,"HC"
"CENTOLLON","M","XII",381,"canned",2016,"HC"
"CENTOLLON","P","XII",57,"canned",2016,"HC"
"JAIBA MARMOLA","M","XII",0,"canned",2016,"HC"
"JAIBA MARMOLA","P","XII",0,"canned",2016,"HC"
"ERIZO","M","XII",0,"canned",2016,"HC"
"ERIZO","P","XII",0,"canned",2016,"HC"
"ANCHOVETA","M","RM",0,"canned",2016,"HC"
"ANCHOVETA","P","RM",0,"canned",2016,"HC"
"BONITO","M","RM",0,"canned",2016,"HC"
"BONITO","P","RM",0,"canned",2016,"HC"
"CABALLA","M","RM",0,"canned",2016,"HC"
"CABALLA","P","RM",0,"canned",2016,"HC"
"JUREL","M","RM",0,"canned",2016,"HC"
"JUREL","P","RM",0,"canned",2016,"HC"
"ABALON ROJO","M","RM",0,"canned",2016,"HC"
"ABALON ROJO","P","RM",0,"canned",2016,"HC"
"ALMEJA","M","RM",0,"canned",2016,"HC"
"ALMEJA","P","RM",0,"canned",2016,"HC"
"CARACOL LOCATE","M","RM",0,"canned",2016,"HC"
"CARACOL LOCATE","P","RM",0,"canned",2016,"HC"
"CARACOL PALO PALO","M","RM",0,"canned",2016,"HC"
"CARACOL PALO PALO","P","RM",0,"canned",2016,"HC"
"CARACOL TRUMULCO","M","RM",0,"canned",2016,"HC"
"CARACOL TRUMULCO","P","RM",0,"canned",2016,"HC"
"CHOLGA","M","RM",0,"canned",2016,"HC"
"CHOLGA","P","RM",0,"canned",2016,"HC"
"CHORITO","M","RM",0,"canned",2016,"HC"
"CHORITO","P","RM",0,"canned",2016,"HC"
"CULENGUE","M","RM",0,"canned",2016,"HC"
"CULENGUE","P","RM",0,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","M","RM",0,"canned",2016,"HC"
"HUEPO O NAVAJA DE MAR","P","RM",0,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","M","RM",0,"canned",2016,"HC"
"JIBIA O CALAMAR ROJO","P","RM",0,"canned",2016,"HC"
"LAPA NEGRA","M","RM",0,"canned",2016,"HC"
"LAPA NEGRA","P","RM",0,"canned",2016,"HC"
"LOCO","M","RM",0,"canned",2016,"HC"
"LOCO","P","RM",0,"canned",2016,"HC"
"MACHA","M","RM",0,"canned",2016,"HC"
"MACHA","P","RM",0,"canned",2016,"HC"
"NAVAJUELA","M","RM",0,"canned",2016,"HC"
"NAVAJUELA","P","RM",0,"canned",2016,"HC"
"OSTRA DEL PACIFICO","M","RM",0,"canned",2016,"HC"
"OSTRA DEL PACIFICO","P","RM",0,"canned",2016,"HC"
"PULPO DEL NORTE","M","RM",0,"canned",2016,"HC"
"PULPO DEL NORTE","P","RM",0,"canned",2016,"HC"
"PULPO DEL SUR","M","RM",0,"canned",2016,"HC"
"PULPO DEL SUR","P","RM",0,"canned",2016,"HC"
"TAQUILLA","M","RM",0,"canned",2016,"HC"
"TAQUILLA","P","RM",0,"canned",2016,"HC"
"CENTOLLA","M","RM",0,"canned",2016,"HC"
"CENTOLLA","P","RM",0,"canned",2016,"HC"
"CENTOLLON","M","RM",0,"canned",2016,"HC"
"CENTOLLON","P","RM",0,"canned",2016,"HC"
"JAIBA MARMOLA","M","RM",0,"canned",2016,"HC"
"JAIBA MARMOLA","P","RM",0,"canned",2016,"HC"
"ERIZO","M","RM",0,"canned",2016,"HC"
"ERIZO","P","RM",0,"canned",2016,"HC"
"ANCHOVETA","M","XV",0,"canned",2017,"HC"
"ANCHOVETA","P","XV",0,"canned",2017,"HC"
"CABALLA","M","XV",0,"canned",2017,"HC"
"CABALLA","P","XV",0,"canned",2017,"HC"
"JUREL","M","XV",0,"canned",2017,"HC"
"JUREL","P","XV",0,"canned",2017,"HC"
"ABALON ROJO","M","XV",0,"canned",2017,"HC"
"ABALON ROJO","P","XV",0,"canned",2017,"HC"
"ALMEJA","M","XV",0,"canned",2017,"HC"
"ALMEJA","P","XV",0,"canned",2017,"HC"
"CARACOL LOCATE","M","XV",0,"canned",2017,"HC"
"CARACOL LOCATE","P","XV",0,"canned",2017,"HC"
"CARACOL PALO PALO","M","XV",0,"canned",2017,"HC"
"CARACOL PALO PALO","P","XV",0,"canned",2017,"HC"
"CARACOL TRUMULCO","M","XV",0,"canned",2017,"HC"
"CARACOL TRUMULCO","P","XV",0,"canned",2017,"HC"
"CHOLGA","M","XV",0,"canned",2017,"HC"
"CHOLGA","P","XV",0,"canned",2017,"HC"
"CHORITO","M","XV",0,"canned",2017,"HC"
"CHORITO","P","XV",0,"canned",2017,"HC"
"CULENGUE","M","XV",0,"canned",2017,"HC"
"CULENGUE","P","XV",0,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","M","XV",0,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","P","XV",0,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","M","XV",0,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","P","XV",0,"canned",2017,"HC"
"LAPA NEGRA","M","XV",0,"canned",2017,"HC"
"LAPA NEGRA","P","XV",0,"canned",2017,"HC"
"LOCO","M","XV",0,"canned",2017,"HC"
"LOCO","P","XV",0,"canned",2017,"HC"
"MACHA","M","XV",0,"canned",2017,"HC"
"MACHA","P","XV",0,"canned",2017,"HC"
"NAVAJUELA","M","XV",0,"canned",2017,"HC"
"NAVAJUELA","P","XV",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","M","XV",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","P","XV",0,"canned",2017,"HC"
"TAQUILLA","M","XV",0,"canned",2017,"HC"
"TAQUILLA","P","XV",0,"canned",2017,"HC"
"CENTOLLA","M","XV",0,"canned",2017,"HC"
"CENTOLLA","P","XV",0,"canned",2017,"HC"
"CENTOLLON","M","XV",0,"canned",2017,"HC"
"CENTOLLON","P","XV",0,"canned",2017,"HC"
"ERIZO","M","XV",0,"canned",2017,"HC"
"ERIZO","P","XV",0,"canned",2017,"HC"
"ANCHOVETA","M","I",6,"canned",2017,"HC"
"ANCHOVETA","P","I",1,"canned",2017,"HC"
"CABALLA","M","I",32,"canned",2017,"HC"
"CABALLA","P","I",22,"canned",2017,"HC"
"JUREL","M","I",47,"canned",2017,"HC"
"JUREL","P","I",39,"canned",2017,"HC"
"ABALON ROJO","M","I",0,"canned",2017,"HC"
"ABALON ROJO","P","I",0,"canned",2017,"HC"
"ALMEJA","M","I",0,"canned",2017,"HC"
"ALMEJA","P","I",0,"canned",2017,"HC"
"CARACOL LOCATE","M","I",0,"canned",2017,"HC"
"CARACOL LOCATE","P","I",0,"canned",2017,"HC"
"CARACOL PALO PALO","M","I",0,"canned",2017,"HC"
"CARACOL PALO PALO","P","I",0,"canned",2017,"HC"
"CARACOL TRUMULCO","M","I",0,"canned",2017,"HC"
"CARACOL TRUMULCO","P","I",0,"canned",2017,"HC"
"CHOLGA","M","I",0,"canned",2017,"HC"
"CHOLGA","P","I",0,"canned",2017,"HC"
"CHORITO","M","I",0,"canned",2017,"HC"
"CHORITO","P","I",0,"canned",2017,"HC"
"CULENGUE","M","I",0,"canned",2017,"HC"
"CULENGUE","P","I",0,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","M","I",0,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","P","I",0,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","M","I",0,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","P","I",0,"canned",2017,"HC"
"LAPA NEGRA","M","I",0,"canned",2017,"HC"
"LAPA NEGRA","P","I",0,"canned",2017,"HC"
"LOCO","M","I",0,"canned",2017,"HC"
"LOCO","P","I",0,"canned",2017,"HC"
"MACHA","M","I",0,"canned",2017,"HC"
"MACHA","P","I",0,"canned",2017,"HC"
"NAVAJUELA","M","I",0,"canned",2017,"HC"
"NAVAJUELA","P","I",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","M","I",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","P","I",0,"canned",2017,"HC"
"TAQUILLA","M","I",0,"canned",2017,"HC"
"TAQUILLA","P","I",0,"canned",2017,"HC"
"CENTOLLA","M","I",0,"canned",2017,"HC"
"CENTOLLA","P","I",0,"canned",2017,"HC"
"CENTOLLON","M","I",0,"canned",2017,"HC"
"CENTOLLON","P","I",0,"canned",2017,"HC"
"ERIZO","M","I",0,"canned",2017,"HC"
"ERIZO","P","I",0,"canned",2017,"HC"
"ANCHOVETA","M","II",0,"canned",2017,"HC"
"ANCHOVETA","P","II",0,"canned",2017,"HC"
"CABALLA","M","II",0,"canned",2017,"HC"
"CABALLA","P","II",0,"canned",2017,"HC"
"JUREL","M","II",0,"canned",2017,"HC"
"JUREL","P","II",0,"canned",2017,"HC"
"ABALON ROJO","M","II",0,"canned",2017,"HC"
"ABALON ROJO","P","II",0,"canned",2017,"HC"
"ALMEJA","M","II",0,"canned",2017,"HC"
"ALMEJA","P","II",0,"canned",2017,"HC"
"CARACOL LOCATE","M","II",0,"canned",2017,"HC"
"CARACOL LOCATE","P","II",0,"canned",2017,"HC"
"CARACOL PALO PALO","M","II",0,"canned",2017,"HC"
"CARACOL PALO PALO","P","II",0,"canned",2017,"HC"
"CARACOL TRUMULCO","M","II",0,"canned",2017,"HC"
"CARACOL TRUMULCO","P","II",0,"canned",2017,"HC"
"CHOLGA","M","II",0,"canned",2017,"HC"
"CHOLGA","P","II",0,"canned",2017,"HC"
"CHORITO","M","II",0,"canned",2017,"HC"
"CHORITO","P","II",0,"canned",2017,"HC"
"CULENGUE","M","II",0,"canned",2017,"HC"
"CULENGUE","P","II",0,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","M","II",0,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","P","II",0,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","M","II",0,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","P","II",0,"canned",2017,"HC"
"LAPA NEGRA","M","II",0,"canned",2017,"HC"
"LAPA NEGRA","P","II",0,"canned",2017,"HC"
"LOCO","M","II",0,"canned",2017,"HC"
"LOCO","P","II",0,"canned",2017,"HC"
"MACHA","M","II",0,"canned",2017,"HC"
"MACHA","P","II",0,"canned",2017,"HC"
"NAVAJUELA","M","II",0,"canned",2017,"HC"
"NAVAJUELA","P","II",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","M","II",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","P","II",0,"canned",2017,"HC"
"TAQUILLA","M","II",0,"canned",2017,"HC"
"TAQUILLA","P","II",0,"canned",2017,"HC"
"CENTOLLA","M","II",0,"canned",2017,"HC"
"CENTOLLA","P","II",0,"canned",2017,"HC"
"CENTOLLON","M","II",0,"canned",2017,"HC"
"CENTOLLON","P","II",0,"canned",2017,"HC"
"ERIZO","M","II",0,"canned",2017,"HC"
"ERIZO","P","II",0,"canned",2017,"HC"
"ANCHOVETA","M","III",0,"canned",2017,"HC"
"ANCHOVETA","P","III",0,"canned",2017,"HC"
"CABALLA","M","III",0,"canned",2017,"HC"
"CABALLA","P","III",0,"canned",2017,"HC"
"JUREL","M","III",0,"canned",2017,"HC"
"JUREL","P","III",0,"canned",2017,"HC"
"ABALON ROJO","M","III",0,"canned",2017,"HC"
"ABALON ROJO","P","III",0,"canned",2017,"HC"
"ALMEJA","M","III",0,"canned",2017,"HC"
"ALMEJA","P","III",0,"canned",2017,"HC"
"CARACOL LOCATE","M","III",0,"canned",2017,"HC"
"CARACOL LOCATE","P","III",0,"canned",2017,"HC"
"CARACOL PALO PALO","M","III",0,"canned",2017,"HC"
"CARACOL PALO PALO","P","III",0,"canned",2017,"HC"
"CARACOL TRUMULCO","M","III",0,"canned",2017,"HC"
"CARACOL TRUMULCO","P","III",0,"canned",2017,"HC"
"CHOLGA","M","III",0,"canned",2017,"HC"
"CHOLGA","P","III",0,"canned",2017,"HC"
"CHORITO","M","III",0,"canned",2017,"HC"
"CHORITO","P","III",0,"canned",2017,"HC"
"CULENGUE","M","III",0,"canned",2017,"HC"
"CULENGUE","P","III",0,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","M","III",0,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","P","III",0,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","M","III",0,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","P","III",0,"canned",2017,"HC"
"LAPA NEGRA","M","III",0,"canned",2017,"HC"
"LAPA NEGRA","P","III",0,"canned",2017,"HC"
"LOCO","M","III",0,"canned",2017,"HC"
"LOCO","P","III",0,"canned",2017,"HC"
"MACHA","M","III",0,"canned",2017,"HC"
"MACHA","P","III",0,"canned",2017,"HC"
"NAVAJUELA","M","III",0,"canned",2017,"HC"
"NAVAJUELA","P","III",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","M","III",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","P","III",0,"canned",2017,"HC"
"TAQUILLA","M","III",0,"canned",2017,"HC"
"TAQUILLA","P","III",0,"canned",2017,"HC"
"CENTOLLA","M","III",0,"canned",2017,"HC"
"CENTOLLA","P","III",0,"canned",2017,"HC"
"CENTOLLON","M","III",0,"canned",2017,"HC"
"CENTOLLON","P","III",0,"canned",2017,"HC"
"ERIZO","M","III",0,"canned",2017,"HC"
"ERIZO","P","III",0,"canned",2017,"HC"
"ANCHOVETA","M","IV",0,"canned",2017,"HC"
"ANCHOVETA","P","IV",0,"canned",2017,"HC"
"CABALLA","M","IV",306,"canned",2017,"HC"
"CABALLA","P","IV",306,"canned",2017,"HC"
"JUREL","M","IV",2681,"canned",2017,"HC"
"JUREL","P","IV",2683,"canned",2017,"HC"
"ABALON ROJO","M","IV",190,"canned",2017,"HC"
"ABALON ROJO","P","IV",81,"canned",2017,"HC"
"ALMEJA","M","IV",0,"canned",2017,"HC"
"ALMEJA","P","IV",0,"canned",2017,"HC"
"CARACOL LOCATE","M","IV",13,"canned",2017,"HC"
"CARACOL LOCATE","P","IV",3,"canned",2017,"HC"
"CARACOL PALO PALO","M","IV",0,"canned",2017,"HC"
"CARACOL PALO PALO","P","IV",0,"canned",2017,"HC"
"CARACOL TRUMULCO","M","IV",0,"canned",2017,"HC"
"CARACOL TRUMULCO","P","IV",0,"canned",2017,"HC"
"CHOLGA","M","IV",0,"canned",2017,"HC"
"CHOLGA","P","IV",0,"canned",2017,"HC"
"CHORITO","M","IV",0,"canned",2017,"HC"
"CHORITO","P","IV",0,"canned",2017,"HC"
"CULENGUE","M","IV",2,"canned",2017,"HC"
"CULENGUE","P","IV",1,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","M","IV",0,"canned",2017,"HC"
"HUEPO O NAVAJA DE MAR","P","IV",0,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","M","IV",713,"canned",2017,"HC"
"JIBIA O CALAMAR ROJO","P","IV",661,"canned",2017,"HC"
"LAPA NEGRA","M","IV",0,"canned",2017,"HC"
"LAPA NEGRA","P","IV",0,"canned",2017,"HC"
"LOCO","M","IV",0,"canned",2017,"HC"
"LOCO","P","IV",0,"canned",2017,"HC"
"MACHA","M","IV",19,"canned",2017,"HC"
"MACHA","P","IV",13,"canned",2017,"HC"
"NAVAJUELA","M","IV",0,"canned",2017,"HC"
"NAVAJUELA","P","IV",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","M","IV",0,"canned",2017,"HC"
"OSTRA DEL PACIFICO","P","IV",0,"canned",2017,"HC"
"TAQUILLA","M","IV",0,"canned",2017,"HC"
"TAQUILLA","P","IV",0,"canned",2017,"HC"
"CENTOLLA","M","IV",0,"canned",2017,"HC"
"CENTOLLA","P","IV",0,"canned",2017,"HC"
"CENTOLLON","M","IV",0,"canned",2017,"HC"
"CENTOLLON","P","IV",0,"canned",2017,"HC"
"ERIZO","M","IV",0,"canned",2017,"HC"
"ERIZO","P","IV",0,"canned",2017,"HC"
"ANCHOVETA","M","V",0,"canned",2017,"HC"
"ANCHOVETA","P","V",0,"canned",2017,"HC"
"CABALLA","M","V",0,"canned",2017,"HC"
"CABALLA","P","V",0,"canned",2017,"HC"
"JUREL","M","V",0,"canned",2017,"HC"
"JUREL","P","V",0,"canned",2017,"HC"
"ABALON ROJO","M","V",136,"canned",2017,"HC"
"ABALON ROJO","P","V",31,"canned",2017,"HC"
"ALMEJA","M","V",0,"canned",2017,"HC"
"ALMEJA","P","V",0,"canned",2017,"HC"
"CARACOL LOCATE","M","V",0,"canned",2017,"HC"
"CARACOL LOCATE","P","V",0,"canned",2017,"HC"
"CARACOL PALO PALO","M","V",0,"canned",2017,"HC"
"CARACOL PALO PALO","P","V",0,"canned",2017,"HC"
"CARACOL TRUMULCO","M","V",0,"canned",2017,"HC"
"CARACOL TRUMULCO","P","V",0,"canned",2017,"HC"
"CHOLGA","M","V",0,"canned",2017,"HC"
"CHOLGA","P","V",0,"canned",2017,"HC"
